CustomerID,OrderMonth,MonthlyOrderTotal
12764,2011-01,1693.88
12766,2010-12,1149.29
12766,2011-01,686.48
12766,2011-02,973.65
12766,2011-04,1206.29
12766,2011-07,936.48
12766,2011-10,1319.01
12766,2011-12,718.43
12769,2011-04,1143.6
12770,2011-05,1351.45
12772,2011-10,892.47
12775,2011-02,179.65
12775,2011-03,235.71
12775,2011-05,294.72
12775,2011-06,419.8
12775,2011-11,221.36
12778,2011-01,134.48
12778,2011-03,273.58
12778,2011-06,84.0
12778,2011-10,171.93
12778,2011-11,140.24
12779,2010-12,248.16
12779,2011-01,613.22
12779,2011-02,337.2
12779,2011-03,303.39
12779,2011-04,705.84
12779,2011-05,752.21
12779,2011-06,-53.91
12779,2011-11,962.59
12781,2011-02,549.26
12781,2011-04,-57.51
12781,2011-10,277.48
12781,2011-11,-61.51
12782,2010-12,463.5
12782,2011-01,626.33
12782,2011-03,415.52
12782,2011-07,515.72
12782,2011-12,252.25
12783,2011-09,339.02
12783,2011-10,642.01
12783,2011-11,222.26
12783,2011-12,400.58
12784,2011-11,532.82
12785,2010-12,311.95
12785,2011-12,-6.24
12787,2011-05,158.1
12787,2011-09,186.56
12787,2011-11,119.0
12789,2011-10,91.85
12790,2011-05,324.92
12791,2010-12,192.6
12792,2011-03,400.54
12793,2010-12,131.8
12793,2011-01,413.68
12794,2011-09,317.0
12794,2011-10,543.41
12795,2011-11,430.48
12797,2010-12,194.18
12798,2011-06,1607.04
12798,2011-10,1718.4
12798,2011-11,3651.6
12802,2011-06,412.58
12808,2010-12,129.4
12808,2011-06,151.95
12808,2011-11,202.3
12809,2011-06,484.36
12811,2011-02,240.25
12811,2011-03,274.6
12812,2011-10,229.64
12814,2011-08,125.92
12815,2011-05,615.36
12815,2011-07,448.1
12816,2011-06,318.65
12816,2011-09,253.55
12817,2011-03,166.04
12818,2011-03,1542.08
12818,2011-06,-24.2
12820,2011-01,170.46
12820,2011-09,217.77
12820,2011-10,343.76
12820,2011-12,210.35
12821,2011-05,92.72
12822,2011-09,918.98
12823,2011-02,535.5
12823,2011-03,459.0
12823,2011-08,229.5
12823,2011-09,535.5
12824,2011-10,397.12
12826,2010-12,155.0
12826,2011-01,542.1
12826,2011-06,114.92
12826,2011-09,234.0
12826,2011-11,279.5
12826,2011-12,142.6
12827,2011-10,217.75
12827,2011-11,100.95
12827,2011-12,111.45
12828,2011-08,338.2
12828,2011-09,77.31
12828,2011-10,245.8
12828,2011-12,357.4
12829,2010-12,85.75
12829,2011-01,167.3
12830,2011-06,2221.84
12830,2011-07,2915.92
12830,2011-09,1210.32
12830,2011-11,400.32
12831,2011-03,215.05
12832,2011-09,267.8
12832,2011-11,115.23
12833,2011-07,417.38
12834,2011-03,312.38
12836,2011-02,846.69
12836,2011-05,814.71
12836,2011-07,451.13
12836,2011-10,497.83
12837,2011-06,134.1
12838,2010-12,390.79
12838,2011-11,281.16
12839,2010-12,737.45
12839,2011-02,351.56
12839,2011-03,-3.3
12839,2011-05,306.88
12839,2011-06,304.48
12839,2011-07,653.0
12839,2011-08,330.44
12839,2011-09,692.24
12839,2011-10,387.8
12839,2011-11,1075.18
12839,2011-12,747.89
12840,2011-04,854.07
12840,2011-05,711.4
12840,2011-06,572.8
12840,2011-07,576.0
12841,2010-12,505.99
12841,2011-01,497.89
12841,2011-02,389.19
12841,2011-03,269.9
12841,2011-04,160.67
12841,2011-05,116.09
12841,2011-06,199.73
12841,2011-07,416.68
12841,2011-08,273.77
12841,2011-09,215.87
12841,2011-10,359.4
12841,2011-11,289.44
12841,2011-12,151.01
12842,2011-02,310.73
12842,2011-09,808.26
12843,2011-03,93.4
12843,2011-05,533.66
12843,2011-06,749.45
12843,2011-07,294.3
12843,2011-10,9.95
12844,2011-08,174.88
12844,2011-11,151.08
12845,2011-02,65.09
12845,2011-03,289.0
12847,2011-11,843.64
12849,2011-03,668.85
12849,2011-11,341.44
12851,2011-09,131.81
12852,2011-02,299.75
12853,2011-01,410.95
12853,2011-04,457.6
12853,2011-05,-5.95
12853,2011-07,1072.1
12853,2011-08,-53.0
12854,2011-01,373.2
12854,2011-04,401.82
12854,2011-09,505.88
12855,2010-12,38.1
12856,2011-10,1334.37
12856,2011-11,606.06
12856,2011-12,213.1
12857,2011-02,801.6
12857,2011-05,304.8
12863,2011-05,-17.0
12863,2011-10,521.2
12864,2011-07,147.12
12865,2010-12,-20.16
12865,2011-08,981.38
12865,2011-11,586.85
12866,2011-03,559.12
12867,2010-12,354.54
12867,2011-02,424.16
12867,2011-03,491.19
12867,2011-05,451.25
12867,2011-06,613.91
12867,2011-09,659.36
12867,2011-11,964.33
12868,2010-12,203.3
12868,2011-01,469.91
12868,2011-03,248.27
12868,2011-05,437.52
12868,2011-06,248.06
12870,2010-12,-14.9
12871,2011-05,132.0
12871,2011-09,248.64
12872,2010-12,378.53
12872,2011-01,221.44
12873,2011-03,374.0
12875,2010-12,293.76
12875,2011-07,49.47
12876,2011-05,726.43
12876,2011-10,1491.59
12877,2010-12,150.06
12877,2011-01,100.2
12877,2011-02,79.2
12877,2011-03,83.16
12877,2011-04,87.1
12877,2011-05,182.32
12877,2011-06,276.79
12877,2011-08,100.4
12877,2011-09,101.14
12877,2011-11,275.74
12877,2011-12,99.66
12878,2011-03,315.18
12878,2011-04,539.81
12878,2011-11,-13.35
12879,2011-09,487.05
12879,2011-10,65.52
12881,2011-03,298.0
12882,2011-11,1463.04
12883,2011-09,291.63
12883,2011-11,411.84
12884,2011-09,309.05
12885,2011-08,628.4
12885,2011-10,529.87
12886,2011-05,747.69
12886,2011-10,603.4
12888,2011-03,272.76
12888,2011-04,-29.85
12888,2011-05,70.86
12890,2011-11,376.72
12891,2011-02,42.0
12891,2011-05,204.0
12891,2011-06,85.0
12893,2011-11,176.55
12895,2011-09,242.3
12895,2011-10,105.0
12897,2011-02,128.8
12897,2011-05,87.7
12901,2011-03,3190.92
12901,2011-04,1447.56
12901,2011-05,2927.72
12901,2011-06,1131.08
12901,2011-07,1148.03
12901,2011-08,738.72
12901,2011-09,1519.8
12901,2011-10,1452.96
12901,2011-11,1956.31
12901,2011-12,780.0
12902,2011-03,138.68
12904,2011-06,244.69
12904,2011-11,251.37
12906,2011-09,1936.59
12906,2011-11,983.22
12908,2011-01,-72.0
12908,2011-06,432.0
12908,2011-10,-114.0
12909,2011-03,903.45
12909,2011-05,597.32
12909,2011-06,-14.85
12909,2011-09,321.59
12909,2011-10,321.32
12910,2011-04,720.22
12910,2011-05,422.28
12910,2011-07,344.4
12910,2011-09,563.28
12910,2011-10,566.4
12910,2011-11,458.46
12912,2011-10,318.06
12912,2011-11,540.0
12912,2011-12,804.24
12913,2010-12,417.62
12913,2011-02,313.8
12913,2011-03,134.97
12913,2011-11,1082.14
12913,2011-12,535.1
12915,2010-12,199.65
12915,2011-07,164.0
12916,2011-01,807.05
12916,2011-03,625.98
12916,2011-05,794.75
12916,2011-07,693.37
12917,2011-08,594.0
12919,2011-06,190.3
12919,2011-07,52.8
12919,2011-08,182.65
12919,2011-09,-17.85
12919,2011-11,605.64
12919,2011-12,287.9
12920,2011-11,162.78
12921,2010-12,687.8
12921,2011-01,481.7
12921,2011-02,1999.63
12921,2011-03,949.57
12921,2011-05,1265.44
12921,2011-06,556.88
12921,2011-07,2189.48
12921,2011-08,645.9
12921,2011-09,2471.43
12921,2011-10,1316.17
12921,2011-11,3863.04
12921,2011-12,-37.3
12922,2011-07,405.38
12923,2011-10,172.82
12924,2011-01,58.19
12924,2011-03,226.05
12924,2011-05,367.28
12924,2011-09,278.43
12925,2011-09,368.31
12925,2011-12,325.74
12928,2010-12,392.34
12928,2011-04,387.7
12928,2011-07,356.1
12928,2011-10,334.0
12928,2011-11,592.56
12929,2011-02,117.85
12929,2011-08,-12.75
12930,2011-06,221.56
12930,2011-07,-5.9
12930,2011-09,194.24
12931,2010-12,177.0
12931,2011-02,1614.4
12931,2011-03,62.5
12931,2011-04,1488.0
12931,2011-05,496.8
12931,2011-08,21149.05
12931,2011-10,1909.36
12931,2011-11,6565.7
12933,2011-03,109.5
12933,2011-06,246.74
12933,2011-11,250.04
12935,2011-01,431.63
12935,2011-05,430.35
12935,2011-07,353.09
12935,2011-08,316.02
12935,2011-11,281.58
12935,2011-12,343.78
12936,2011-09,798.46
12936,2011-11,214.44
12937,2011-03,217.43
12937,2011-05,210.8
12937,2011-09,398.21
12937,2011-11,677.83
12938,2011-11,114.14
12939,2011-01,1933.2
12939,2011-02,3376.08
12939,2011-03,1919.04
12939,2011-07,761.76
12939,2011-09,1046.04
12939,2011-10,2545.68
12940,2011-09,338.97
12940,2011-10,523.47
12942,2010-12,258.75
12942,2011-05,137.77
12942,2011-07,279.08
12943,2011-02,-3.75
12944,2010-12,286.95
12944,2011-11,317.56
12945,2011-02,462.95
12947,2010-12,274.19
12947,2011-01,171.66
12947,2011-04,429.57
12947,2011-05,-4.95
12947,2011-06,312.52
12947,2011-07,224.3
12948,2011-03,528.96
12948,2011-05,357.3
12948,2011-08,526.45
12948,2011-10,431.05
12948,2011-11,209.94
12949,2011-04,1510.1
12949,2011-05,716.4
12949,2011-08,1198.72
12949,2011-11,717.8
12950,2011-11,311.6
12950,2011-12,1531.4
12951,2011-01,306.09
12951,2011-02,-8.5
12951,2011-04,155.19
12951,2011-05,163.6
12951,2011-06,113.4
12951,2011-12,312.29
12952,2011-09,731.54
12952,2011-10,358.52
12952,2011-11,-4.95
12952,2011-12,297.73
12953,2011-11,329.85
12955,2011-03,473.82
12955,2011-05,223.6
12955,2011-06,288.06
12955,2011-07,355.54
12955,2011-08,-17.0
12955,2011-09,496.44
12955,2011-10,269.76
12955,2011-11,1836.82
12955,2011-12,807.22
12956,2011-02,108.07
12957,2011-01,407.03
12957,2011-03,330.51
12957,2011-04,-9.2
12957,2011-05,384.58
12957,2011-06,586.52
12957,2011-09,925.43
12957,2011-10,-12.75
12957,2011-11,1376.82
12957,2011-12,-9.9
12962,2011-08,170.54
12962,2011-12,95.85
12963,2010-12,365.8
12963,2011-02,-15.6
12963,2011-09,253.91
12963,2011-10,105.22
12963,2011-11,867.05
12963,2011-12,264.65
12965,2011-09,769.81
12966,2011-11,160.18
12967,2010-12,1660.9
12967,2011-02,-29.95
12967,2011-12,-436.2
12968,2011-08,135.95
12970,2011-01,23.8
12970,2011-12,381.67
12971,2010-12,396.69
12971,2011-01,657.28
12971,2011-02,582.1
12971,2011-03,1158.44
12971,2011-04,1196.2
12971,2011-05,608.01
12971,2011-06,577.42
12971,2011-07,1703.81
12971,2011-08,715.16
12971,2011-09,799.04
12971,2011-10,460.76
12971,2011-11,1913.45
12971,2011-12,161.9
12974,2011-05,144.8
12976,2011-05,738.6
12977,2011-07,39.24
12980,2010-12,819.57
12980,2011-01,721.92
12980,2011-02,1223.7
12980,2011-03,838.8
12980,2011-05,892.62
12980,2011-06,1896.45
12980,2011-07,699.0
12981,2011-07,187.18
12981,2011-11,185.04
12982,2011-04,377.2
12984,2011-11,97.5
12985,2011-11,754.38
12985,2011-12,461.24
12987,2011-05,304.3
12987,2011-06,-13.7
12987,2011-09,254.4
12988,2011-02,505.82
12989,2010-12,202.5
12989,2011-01,810.0
12989,2011-02,899.5
12989,2011-03,433.2
12989,2011-04,277.56
12989,2011-05,698.88
12989,2011-07,1141.2
12989,2011-09,635.82
12989,2011-10,1332.96
12989,2011-11,354.96
12989,2011-12,67.93
12990,2011-02,97.5
12990,2011-06,166.4
12990,2011-11,145.6
12991,2011-08,303.56
12991,2011-11,200.2
12993,2011-02,102.9
12993,2011-05,72.4
12993,2011-08,197.1
12993,2011-11,42.36
12994,2011-03,316.4
12994,2011-08,256.87
12994,2011-12,328.95
12995,2011-09,200.72
12997,2011-01,287.45
12997,2011-04,295.82
12997,2011-09,304.17
12997,2011-11,310.5
12999,2011-04,320.28
12999,2011-05,135.6
13000,2010-12,201.75
13000,2011-03,256.78
13000,2011-08,76.32
13001,2011-01,1369.84
13001,2011-02,2078.05
13001,2011-03,1941.68
13001,2011-04,636.45
13001,2011-05,1264.08
13001,2011-06,501.5
13001,2011-07,770.07
13001,2011-11,612.39
13001,2011-12,591.01
13002,2011-01,120.95
13003,2011-05,59.05
13003,2011-07,30.0
13003,2011-08,60.0
13004,2010-12,357.01
13004,2011-01,645.38
13004,2011-02,589.65
13004,2011-04,451.78
13004,2011-05,388.4
13004,2011-06,679.76
13004,2011-07,308.44
13004,2011-08,328.07
13004,2011-09,340.21
13004,2011-10,477.82
13004,2011-11,1046.91
13005,2011-04,276.9
13005,2011-06,192.05
13006,2011-10,81.57
13008,2010-12,-51.0
13008,2011-01,229.47
13011,2010-12,50.55
13012,2011-02,377.27
13012,2011-05,325.02
13012,2011-06,-330.12
13012,2011-07,304.92
13012,2011-09,178.53
13012,2011-11,441.0
13013,2010-12,1528.34
13013,2011-04,649.32
13013,2011-05,194.63
13013,2011-07,536.89
13013,2011-08,449.66
13013,2011-09,303.3
13013,2011-10,216.81
13013,2011-11,612.94
13013,2011-12,295.1
13014,2011-03,810.53
13014,2011-05,482.45
13014,2011-06,435.55
13014,2011-08,233.7
13014,2011-09,369.75
13014,2011-11,1044.65
13014,2011-12,-11.2
13015,2011-04,979.37
13015,2011-05,783.67
13015,2011-10,1576.6
13016,2011-08,425.25
13016,2011-09,364.64
13017,2011-12,204.0
13018,2011-02,642.45
13018,2011-03,327.65
13018,2011-04,1623.92
13018,2011-05,1074.99
13018,2011-06,178.94
13018,2011-07,683.99
13018,2011-08,251.96
13018,2011-09,889.32
13018,2011-10,412.17
13018,2011-11,1187.36
13021,2010-12,137.07
13021,2011-02,-6.75
13021,2011-03,259.35
13021,2011-05,348.3
13021,2011-06,387.47
13021,2011-07,-4.95
13021,2011-09,466.81
13021,2011-11,691.67
13021,2011-12,305.43
13023,2011-08,336.4
13023,2011-10,353.5
13026,2011-03,84.36
13026,2011-05,159.36
13026,2011-09,343.89
13026,2011-11,148.02
13026,2011-12,200.52
13027,2010-12,1440.0
13027,2011-03,384.0
13027,2011-04,2016.0
13027,2011-07,1536.0
13027,2011-08,1536.0
13028,2011-10,355.94
13028,2011-11,303.74
13029,2010-12,382.5
13029,2011-07,390.7
13029,2011-11,474.3
13030,2010-12,402.36
13030,2011-11,350.08
13032,2011-09,496.3
13032,2011-10,513.88
13032,2011-11,-13.66
13033,2010-12,190.55
13034,2010-12,165.86
13034,2011-10,476.91
13035,2011-03,333.0
13035,2011-09,588.88
13035,2011-10,-35.25
13037,2011-03,250.42
13037,2011-05,326.9
13037,2011-07,303.75
13038,2011-02,395.1
13038,2011-06,196.66
13038,2011-09,316.7
13040,2011-11,303.25
13040,2011-12,373.74
13043,2011-03,471.57
13044,2011-02,560.47
13045,2011-09,305.28
13046,2011-03,197.72
13046,2011-11,431.59
13047,2010-12,366.63
13047,2011-01,-2.95
13047,2011-02,458.9
13047,2011-03,412.1
13047,2011-05,419.0
13047,2011-06,548.55
13047,2011-07,-83.24
13047,2011-08,440.43
13047,2011-10,529.68
13047,2011-11,-10.0
13048,2011-01,477.61
13048,2011-04,445.81
13048,2011-08,405.13
13048,2011-11,460.86
13049,2011-01,153.78
13049,2011-10,502.9
13050,2010-12,1180.07
13050,2011-01,318.84
13050,2011-02,571.72
13050,2011-03,382.5
13050,2011-05,325.03
13050,2011-06,585.17
13050,2011-07,314.88
13050,2011-08,700.38
13050,2011-10,614.77
13050,2011-11,691.25
13052,2011-05,348.15
13055,2011-05,344.86
13055,2011-09,869.55
13055,2011-10,-12.45
13058,2011-07,47.55
13058,2011-10,90.15
13058,2011-11,133.7
13059,2011-04,183.4
13060,2011-03,307.53
13061,2011-09,248.61
13062,2011-06,346.98
13064,2011-01,203.3
13064,2011-07,455.95
13064,2011-09,183.08
13064,2011-11,263.26
13065,2010-12,205.86
13066,2011-11,430.9
13067,2011-09,115.46
13068,2011-01,165.0
13068,2011-11,179.0
13069,2010-12,644.12
13069,2011-01,340.94
13069,2011-02,255.03
13069,2011-03,269.3
13069,2011-04,295.51
13069,2011-05,391.62
13069,2011-06,294.39
13069,2011-07,302.04
13069,2011-08,185.97
13069,2011-09,476.76
13069,2011-10,125.09
13069,2011-11,-147.87
13069,2011-12,280.24
13070,2011-05,228.8
13072,2011-03,177.15
13075,2011-08,919.61
13077,2010-12,313.72
13077,2011-02,262.47
13077,2011-12,151.83
13078,2010-12,873.26
13078,2011-01,745.98
13078,2011-02,335.42
13078,2011-03,1229.52
13078,2011-04,706.08
13078,2011-05,453.85
13078,2011-06,776.42
13078,2011-07,561.18
13078,2011-08,1090.86
13078,2011-09,1495.5
13078,2011-10,1404.78
13078,2011-11,1933.84
13078,2011-12,825.59
13079,2011-07,23.8
13079,2011-09,148.6
13079,2011-11,17.7
13079,2011-12,30.0
13080,2011-06,58.08
13081,2010-12,2366.78
13081,2011-01,3450.29
13081,2011-02,1573.19
13081,2011-03,2327.3
13081,2011-05,4481.5
13081,2011-07,4406.61
13081,2011-08,-39.7
13081,2011-11,9414.36
13081,2011-12,-15.85
13082,2011-01,379.44
13082,2011-03,706.5
13082,2011-04,856.09
13082,2011-06,285.35
13082,2011-07,1278.1
13082,2011-08,90.0
13083,2011-09,192.39
13083,2011-12,111.36
13085,2011-02,278.1
13085,2011-04,-143.7
13085,2011-07,137.98
13089,2010-12,5833.21
13089,2011-01,5124.58
13089,2011-02,3975.23
13089,2011-03,4320.31
13089,2011-04,3253.36
13089,2011-05,4120.45
13089,2011-06,3704.18
13089,2011-07,3642.08
13089,2011-08,3566.0
13089,2011-09,7329.92
13089,2011-10,3309.1
13089,2011-11,4462.09
13089,2011-12,4681.62
13090,2010-12,1008.4
13090,2011-01,128.73
13090,2011-02,485.04
13090,2011-03,555.3
13090,2011-04,760.1
13090,2011-06,832.02
13090,2011-07,968.4
13090,2011-08,-33.15
13090,2011-10,1219.72
13090,2011-11,2409.45
13090,2011-12,355.38
13091,2011-11,319.82
13092,2010-12,185.45
13092,2011-03,92.2
13092,2011-04,103.3
13092,2011-05,40.8
13092,2011-09,38.08
13093,2010-12,3795.51
13093,2011-01,2223.91
13093,2011-02,1459.5
13093,2011-03,262.55
13094,2010-12,223.68
13094,2011-01,152.64
13094,2011-02,76.32
13094,2011-03,69.96
13094,2011-05,411.48
13094,2011-06,-59.46
13094,2011-07,223.68
13094,2011-08,228.96
13094,2011-09,228.96
13094,2011-11,152.64
13095,2011-09,74.4
13097,2010-12,304.9
13097,2011-01,771.29
13097,2011-02,578.11
13097,2011-03,878.02
13097,2011-04,460.94
13097,2011-06,932.25
13097,2011-07,-6.75
13097,2011-08,636.75
13097,2011-09,799.47
13097,2011-11,531.14
13098,2011-01,589.45
13098,2011-02,214.9
13098,2011-03,349.2
13098,2011-04,2056.97
13098,2011-05,3818.0
13098,2011-06,2370.61
13098,2011-07,2224.06
13098,2011-08,2660.2
13098,2011-09,2881.68
13098,2011-10,5406.5
13098,2011-11,3746.48
13098,2011-12,2340.83
13099,2011-09,207.36
13101,2011-04,101.19
13102,2010-12,673.92
13102,2011-01,708.26
13102,2011-02,443.32
13102,2011-03,676.08
13102,2011-04,543.06
13102,2011-05,636.72
13102,2011-06,236.44
13102,2011-07,956.1
13102,2011-09,331.14
13102,2011-10,366.12
13102,2011-11,263.0
13102,2011-12,502.13
13103,2011-10,243.94
13104,2010-12,101.76
13104,2011-03,111.96
13104,2011-07,162.72
13104,2011-09,202.56
13104,2011-10,180.0
13104,2011-12,339.48
13106,2011-07,76.5
13106,2011-08,-17.0
13107,2011-01,559.29
13107,2011-06,368.38
13107,2011-09,472.2
13107,2011-10,124.2
13108,2010-12,350.06
13109,2011-07,364.9
13109,2011-10,413.74
13109,2011-12,-11.8
13110,2011-02,235.75
13110,2011-03,460.94
13110,2011-07,309.75
13110,2011-10,204.7
13110,2011-11,241.73
13113,2010-12,341.12
13113,2011-01,992.65
13113,2011-02,1077.79
13113,2011-03,1167.13
13113,2011-04,1000.77
13113,2011-05,3266.9
13113,2011-06,752.41
13113,2011-08,1143.04
13113,2011-10,92.03
13113,2011-11,336.96
13113,2011-12,339.2
13115,2010-12,-5.0
13115,2011-01,-7.95
13115,2011-02,-1.65
13115,2011-06,865.4
13115,2011-07,-5.6
13115,2011-09,-1.65
13115,2011-10,879.02
13115,2011-11,499.56
13115,2011-12,-16.5
13116,2011-07,501.14
13116,2011-08,-15.95
13117,2010-12,388.15
13117,2011-01,111.78
13117,2011-03,90.6
13117,2011-04,65.28
13117,2011-05,95.56
13117,2011-08,90.4
13117,2011-11,143.14
13118,2011-02,177.52
13118,2011-03,423.55
13118,2011-05,185.22
13118,2011-11,338.71
13120,2011-04,30.6
13121,2011-03,254.73
13122,2011-04,903.67
13122,2011-09,18.72
13124,2010-12,1256.32
13124,2011-04,1260.15
13124,2011-09,1239.86
13126,2010-12,223.44
13126,2011-01,300.47
13126,2011-03,530.11
13126,2011-09,308.56
13126,2011-10,344.22
13126,2011-11,-19.95
13126,2011-12,369.44
13127,2011-09,259.17
13130,2011-09,64.0
13131,2011-06,324.9
13131,2011-09,447.3
13131,2011-10,-34.0
13131,2011-11,301.1
13132,2011-03,77.3
13133,2011-02,52.35
13133,2011-03,57.45
13134,2011-04,489.75
13134,2011-06,360.04
13134,2011-09,890.84
13135,2011-05,3096.0
13136,2010-12,-20.1
13136,2011-05,572.81
13136,2011-07,635.72
13136,2011-09,917.67
13136,2011-10,439.28
13137,2011-02,206.63
13137,2011-04,640.81
13137,2011-07,290.46
13137,2011-08,290.86
13137,2011-09,414.23
13137,2011-10,571.97
13137,2011-11,1143.0
13138,2010-12,193.23
13138,2011-04,193.62
13138,2011-07,102.6
13138,2011-09,198.44
13138,2011-10,143.8
13138,2011-11,130.7
13139,2011-03,409.5
13139,2011-05,760.52
13139,2011-08,540.92
13139,2011-09,1873.62
13139,2011-11,1471.23
13140,2010-12,158.26
13140,2011-08,264.21
13141,2011-01,524.57
13141,2011-02,-2.95
13141,2011-04,516.28
13141,2011-05,360.18
13141,2011-09,987.72
13142,2011-11,307.09
13144,2011-01,110.95
13145,2010-12,295.0
13145,2011-08,118.8
13145,2011-09,82.17
13145,2011-10,118.8
13146,2011-11,228.91
13147,2011-09,118.8
13147,2011-10,118.8
13147,2011-11,475.2
13148,2010-12,267.35
13148,2011-01,600.0
13148,2011-03,369.09
13148,2011-04,341.58
13148,2011-06,-116.33
13148,2011-07,986.63
13148,2011-08,-40.95
13148,2011-11,917.25
13149,2011-02,376.74
13149,2011-07,506.16
13149,2011-08,249.72
13149,2011-11,543.44
13151,2011-02,1257.87
13151,2011-05,-7.5
13153,2011-12,486.22
13154,2011-07,-611.86
13155,2010-12,379.7
13155,2011-01,189.5
13155,2011-09,313.3
13155,2011-11,89.26
13157,2011-02,197.82
13157,2011-04,280.47
13157,2011-07,375.26
13157,2011-10,868.02
13158,2011-01,256.41
13158,2011-07,306.42
13158,2011-08,305.34
13158,2011-09,332.89
13159,2011-08,784.99
13159,2011-10,303.7
13159,2011-12,282.56
13160,2011-11,91.8
13161,2011-01,112.75
13162,2011-01,709.96
13162,2011-04,548.43
13162,2011-06,3.75
13162,2011-08,382.85
13165,2010-12,354.64
13165,2011-10,666.84
13166,2011-03,414.7
13167,2011-07,242.91
13167,2011-08,174.64
13167,2011-10,242.12
13167,2011-11,131.66
13168,2011-01,622.33
13168,2011-02,199.3
13168,2011-05,122.38
13168,2011-11,346.53
13169,2011-04,505.2
13169,2011-10,207.68
13170,2011-11,108.81
13171,2011-02,140.35
13171,2011-10,132.54
13171,2011-11,174.72
13171,2011-12,-20.8
13173,2010-12,165.94
13173,2011-12,187.71
13174,2010-12,1369.06
13174,2011-01,665.0
13174,2011-11,708.76
13176,2011-10,481.49
13177,2011-10,282.45
13178,2010-12,710.0
13178,2011-02,414.0
13178,2011-04,483.0
13178,2011-05,1112.2
13178,2011-06,591.73
13178,2011-07,1080.8
13178,2011-09,765.0
13178,2011-11,568.74
13182,2011-10,121.18
13183,2011-01,625.04
13183,2011-03,513.84
13183,2011-05,388.2
13183,2011-07,655.94
13183,2011-08,211.96
13183,2011-09,690.6
13183,2011-11,443.14
13183,2011-12,429.06
13184,2011-02,212.52
13184,2011-04,511.29
13184,2011-06,173.66
13184,2011-07,335.02
13184,2011-08,187.11
13184,2011-11,196.85
13185,2011-03,71.4
13186,2011-08,952.14
13186,2011-09,313.6
13186,2011-10,273.95
13187,2011-01,236.02
13188,2011-11,114.6
13189,2011-08,127.0
13189,2011-11,133.68
13192,2011-05,464.32
13192,2011-09,447.62
13193,2011-10,112.08
13194,2011-07,60.7
13196,2011-03,512.13
13196,2011-09,1074.82
13196,2011-11,210.83
13198,2010-12,373.6
13198,2011-01,800.19
13198,2011-04,903.01
13198,2011-07,431.57
13198,2011-08,489.86
13198,2011-10,-6.2
13198,2011-11,392.06
