CustomerID,OrderMonth,PreviousOrderMonth
15311,2011-11,2011-10
15311,2011-12,2011-11
15322,2011-10,2011-09
15329,2011-06,2010-12
15329,2011-07,2011-06
15329,2011-11,2011-10
15334,2011-07,2011-06
15344,2011-10,2011-09
15344,2011-11,2011-10
15344,2011-12,2011-11
15345,2011-11,2011-10
15349,2011-07,2011-06
15351,2011-09,2010-12
15351,2011-10,2011-09
15351,2011-11,2011-10
15355,2011-11,2011-10
15356,2011-02,2010-12
15356,2011-05,2011-04
15356,2011-06,2011-05
15356,2011-07,2011-06
15356,2011-08,2011-07
15356,2011-09,2011-08
15358,2011-01,2010-12
15358,2011-02,2011-01
15358,2011-03,2011-02
15358,2011-04,2011-03
15358,2011-05,2011-04
15358,2011-06,2011-05
15358,2011-07,2011-06
15358,2011-08,2011-07
15358,2011-09,2011-08
15358,2011-10,2011-09
15358,2011-11,2011-10
15358,2011-12,2011-11
15367,2011-04,2011-03
15367,2011-05,2011-04
15373,2011-01,2010-12
15373,2011-02,2011-01
15373,2011-03,2011-02
15373,2011-06,2011-05
15373,2011-12,2011-11
15379,2011-01,2010-12
15379,2011-06,2011-05
15380,2011-07,2010-12
15380,2011-10,2011-09
15399,2011-12,2011-11
15416,2011-04,2011-03
15426,2011-03,2010-12
15427,2011-11,2011-10
15444,2011-11,2011-10
15449,2011-04,2011-03
15462,2011-07,2011-06
15468,2011-10,2010-12
15468,2011-11,2011-10
15473,2011-11,2011-10
15485,2011-01,2010-12
15491,2011-05,2011-04
15491,2011-06,2011-05
15491,2011-09,2011-08
15493,2011-04,2011-03
15498,2011-01,2010-12
15498,2011-04,2011-03
15498,2011-05,2011-04
15498,2011-06,2011-05
15498,2011-09,2011-08
15498,2011-10,2011-09
15498,2011-11,2011-10
15498,2011-12,2011-11
15502,2011-03,2010-12
15502,2011-09,2011-08
15502,2011-10,2011-09
15502,2011-11,2011-10
15506,2011-11,2011-10
15508,2011-05,2011-04
15508,2011-06,2011-05
15512,2011-07,2010-12
15518,2011-08,2011-07
15521,2011-04,2011-03
15521,2011-05,2011-04
15521,2011-10,2011-09
15521,2011-11,2011-10
15525,2011-11,2010-12
15525,2011-12,2011-11
15529,2011-01,2010-12
15529,2011-04,2011-03
15529,2011-05,2011-04
15529,2011-10,2011-09
15529,2011-11,2011-10
15530,2011-07,2011-06
15532,2011-06,2010-12
15532,2011-07,2011-06
15545,2011-10,2010-12
15547,2011-01,2010-12
15547,2011-02,2011-01
15547,2011-03,2011-02
15547,2011-04,2011-03
15547,2011-05,2011-04
15547,2011-09,2011-08
15547,2011-10,2011-09
15565,2011-10,2011-09
15568,2011-10,2011-09
15570,2011-01,2010-12
15570,2011-02,2011-01
15570,2011-05,2011-04
15570,2011-12,2011-11
15584,2011-10,2011-09
15584,2011-11,2011-10
15587,2011-07,2010-12
15587,2011-10,2011-09
15596,2011-01,2010-12
15598,2011-11,2011-10
15605,2011-02,2010-12
15606,2011-02,2011-01
15606,2011-03,2011-02
15606,2011-06,2011-05
15620,2011-05,2010-12
15622,2011-04,2011-03
15622,2011-05,2011-04
15622,2011-06,2011-05
15622,2011-10,2011-09
15624,2011-08,2011-07
15628,2011-03,2010-12
15628,2011-09,2011-08
15628,2011-10,2011-09
15628,2011-11,2011-10
15628,2011-12,2011-11
15641,2011-03,2010-12
15646,2011-04,2010-12
15648,2011-04,2011-03
15648,2011-05,2011-04
15649,2011-01,2010-12
15653,2011-09,2011-08
15656,2011-06,2011-05
15660,2011-03,2010-12
15660,2011-08,2011-07
15660,2011-09,2011-08
15671,2011-04,2011-03
15671,2011-09,2011-08
15674,2011-04,2011-03
15674,2011-05,2011-04
15680,2011-10,2010-12
15680,2011-11,2011-10
15687,2011-02,2011-01
15687,2011-03,2011-02
15687,2011-11,2011-10
15687,2011-12,2011-11
15689,2011-08,2010-12
15696,2011-04,2011-03
15696,2011-05,2011-04
15706,2011-09,2011-08
15706,2011-10,2011-09
15707,2011-10,2011-09
15707,2011-11,2011-10
15708,2011-01,2010-12
15708,2011-02,2011-01
15712,2011-09,2011-08
15716,2011-03,2010-12
15719,2011-02,2011-01
15719,2011-03,2011-02
15719,2011-04,2011-03
15719,2011-05,2011-04
15719,2011-06,2011-05
15719,2011-07,2011-06
15719,2011-08,2011-07
15719,2011-09,2011-08
15719,2011-10,2011-09
15719,2011-11,2011-10
15730,2011-10,2011-09
15737,2011-07,2011-06
15745,2011-10,2011-09
15745,2011-11,2011-10
15745,2011-12,2011-11
15750,2011-03,2010-12
15750,2011-12,2011-11
15754,2011-10,2011-09
15756,2011-05,2011-04
15764,2011-09,2011-08
15769,2011-01,2010-12
15769,2011-02,2011-01
15769,2011-03,2011-02
15769,2011-04,2011-03
15769,2011-05,2011-04
15769,2011-06,2011-05
15769,2011-07,2011-06
15769,2011-08,2011-07
15769,2011-09,2011-08
15769,2011-10,2011-09
15769,2011-11,2011-10
15769,2011-12,2011-11
15777,2011-01,2010-12
15782,2011-10,2011-09
15782,2011-11,2011-10
15785,2011-03,2011-02
15785,2011-06,2011-05
15785,2011-07,2011-06
15793,2011-11,2011-10
15796,2011-06,2011-05
15796,2011-09,2011-08
15796,2011-12,2011-11
15804,2011-06,2011-05
15804,2011-07,2011-06
15804,2011-08,2011-07
15804,2011-09,2011-08
15804,2011-10,2011-09
15804,2011-11,2011-10
15804,2011-12,2011-11
15805,2011-02,2010-12
15805,2011-05,2011-04
15805,2011-06,2011-05
15805,2011-11,2011-10
15807,2011-10,2011-09
15810,2011-09,2011-08
15811,2011-02,2010-12
15811,2011-03,2011-02
15813,2011-05,2011-04
15822,2011-12,2010-12
15834,2011-03,2010-12
15838,2011-02,2010-12
15838,2011-03,2011-02
15838,2011-04,2011-03
15838,2011-05,2011-04
15838,2011-06,2011-05
15838,2011-09,2011-08
15838,2011-10,2011-09
15838,2011-11,2011-10
15855,2011-04,2011-03
15855,2011-05,2011-04
15855,2011-06,2011-05
15855,2011-07,2011-06
15856,2011-02,2010-12
15856,2011-03,2011-02
15856,2011-04,2011-03
15856,2011-05,2011-04
15856,2011-06,2011-05
15856,2011-07,2011-06
15856,2011-08,2011-07
15856,2011-09,2011-08
15856,2011-10,2011-09
15860,2011-04,2010-12
15860,2011-08,2011-07
15860,2011-09,2011-08
15860,2011-10,2011-09
15861,2011-11,2011-10
15862,2011-05,2010-12
15865,2011-10,2011-09
15867,2011-01,2010-12
15867,2011-02,2011-01
15867,2011-03,2011-02
15867,2011-04,2011-03
15867,2011-05,2011-04
15867,2011-06,2011-05
15867,2011-07,2011-06
15867,2011-08,2011-07
15867,2011-09,2011-08
15867,2011-12,2011-11
15881,2011-01,2010-12
15882,2011-05,2010-12
15883,2011-12,2011-11
15903,2011-03,2011-02
15903,2011-04,2011-03
15906,2011-11,2011-10
15939,2011-02,2011-01
15939,2011-03,2011-02
15939,2011-04,2011-03
15939,2011-05,2011-04
15939,2011-06,2011-05
15939,2011-07,2011-06
15939,2011-08,2011-07
15939,2011-09,2011-08
15950,2011-08,2010-12
15950,2011-09,2011-08
15950,2011-12,2011-11
15952,2011-11,2011-10
15965,2011-11,2010-12
15971,2011-03,2011-02
15971,2011-04,2011-03
15971,2011-08,2011-07
15971,2011-09,2011-08
15971,2011-10,2011-09
15971,2011-11,2011-10
15981,2011-03,2011-02
15981,2011-04,2011-03
15981,2011-05,2011-04
15981,2011-06,2011-05
15981,2011-07,2011-06
15983,2011-11,2010-12
15984,2011-01,2010-12
15984,2011-02,2011-01
15984,2011-03,2011-02
15984,2011-04,2011-03
15984,2011-09,2011-08
15985,2011-08,2011-07
15987,2011-05,2010-12
15987,2011-08,2011-07
15993,2011-11,2011-10
15993,2011-12,2011-11
15996,2011-02,2010-12
15996,2011-03,2011-02
15996,2011-09,2011-08
16007,2011-06,2011-05
16010,2011-04,2010-12
16011,2011-02,2010-12
16011,2011-03,2011-02
16011,2011-04,2011-03
16011,2011-07,2011-06
16011,2011-08,2011-07
16011,2011-09,2011-08
16011,2011-10,2011-09
16011,2011-11,2011-10
16011,2011-12,2011-11
16013,2011-01,2010-12
16013,2011-02,2011-01
16013,2011-03,2011-02
16013,2011-04,2011-03
16013,2011-05,2011-04
16013,2011-06,2011-05
16013,2011-07,2011-06
16013,2011-08,2011-07
16013,2011-09,2011-08
16013,2011-10,2011-09
16013,2011-11,2011-10
16013,2011-12,2011-11
16015,2011-11,2011-10
16015,2011-12,2011-11
16016,2011-04,2010-12
16016,2011-05,2011-04
16016,2011-12,2011-11
16020,2011-11,2011-10
16029,2011-01,2010-12
16029,2011-02,2011-01
16029,2011-03,2011-02
16029,2011-04,2011-03
16029,2011-05,2011-04
16029,2011-06,2011-05
16029,2011-07,2011-06
16029,2011-08,2011-07
16029,2011-09,2011-08
16029,2011-10,2011-09
16029,2011-11,2011-10
16033,2011-01,2010-12
16033,2011-02,2011-01
16033,2011-03,2011-02
16033,2011-04,2011-03
16033,2011-05,2011-04
16033,2011-06,2011-05
16033,2011-07,2011-06
16033,2011-08,2011-07
16033,2011-09,2011-08
16033,2011-10,2011-09
16033,2011-11,2011-10
16033,2011-12,2011-11
16037,2011-02,2010-12
16037,2011-03,2011-02
16038,2011-06,2011-05
16043,2011-05,2011-04
16048,2011-09,2010-12
16049,2011-10,2011-09
16057,2011-03,2011-02
16057,2011-12,2011-11
16059,2011-01,2010-12
16059,2011-10,2011-09
16062,2011-04,2010-12
16066,2011-11,2011-10
16076,2011-08,2011-07
16076,2011-09,2011-08
16076,2011-10,2011-09
16076,2011-11,2011-10
16076,2011-12,2011-11
16079,2011-11,2011-10
16086,2011-02,2010-12
16086,2011-10,2011-09
16102,2011-09,2011-08
16102,2011-10,2011-09
16103,2011-07,2011-06
16107,2011-07,2011-06
16107,2011-08,2011-07
16107,2011-09,2011-08
16107,2011-10,2011-09
16107,2011-11,2011-10
16115,2011-03,2011-02
16115,2011-06,2011-05
16115,2011-09,2011-08
16115,2011-10,2011-09
16115,2011-11,2011-10
16140,2011-10,2010-12
16143,2011-02,2010-12
16146,2011-05,2011-04
16150,2011-01,2010-12
16150,2011-09,2011-08
16150,2011-10,2011-09
16150,2011-11,2011-10
16160,2011-10,2011-09
16163,2011-04,2010-12
16164,2011-11,2011-10
16169,2011-10,2011-09
16169,2011-11,2011-10
16169,2011-12,2011-11
16173,2011-10,2011-09
16173,2011-11,2011-10
16174,2011-08,2011-07
16175,2011-05,2011-04
16175,2011-06,2011-05
16187,2011-05,2011-04
16187,2011-06,2011-05
16187,2011-09,2011-08
16187,2011-10,2011-09
16187,2011-11,2011-10
16191,2011-01,2010-12
16191,2011-02,2011-01
16191,2011-03,2011-02
16191,2011-10,2011-09
16191,2011-11,2011-10
16191,2011-12,2011-11
16201,2011-11,2011-10
16201,2011-12,2011-11
16205,2011-11,2011-10
16209,2011-09,2011-08
16210,2011-01,2010-12
16210,2011-02,2011-01
16210,2011-09,2011-08
16210,2011-10,2011-09
16210,2011-11,2011-10
16210,2011-12,2011-11
16217,2011-04,2011-03
16218,2011-03,2010-12
16218,2011-06,2011-05
16218,2011-07,2011-06
16218,2011-08,2011-07
16221,2011-03,2010-12
16226,2011-05,2011-04
16233,2011-01,2010-12
16235,2011-02,2011-01
16235,2011-10,2011-09
16241,2011-01,2010-12
16241,2011-05,2011-04
16241,2011-06,2011-05
16241,2011-07,2011-06
16241,2011-08,2011-07
16241,2011-09,2011-08
16241,2011-10,2011-09
16241,2011-11,2011-10
16242,2011-06,2011-05
16242,2011-11,2011-10
16242,2011-12,2011-11
16245,2011-04,2011-03
16245,2011-11,2011-10
16249,2011-05,2011-04
16249,2011-08,2011-07
16265,2011-02,2010-12
16265,2011-03,2011-02
16265,2011-08,2011-07
16265,2011-11,2011-10
16278,2011-09,2011-08
16283,2011-08,2011-07
16293,2011-03,2010-12
16293,2011-10,2011-09
16293,2011-11,2011-10
16293,2011-12,2011-11
16311,2011-11,2011-10
16317,2011-08,2011-07
16321,2011-02,2011-01
16327,2011-01,2010-12
16332,2011-08,2011-07
16332,2011-09,2011-08
16332,2011-10,2011-09
16332,2011-11,2011-10
16333,2011-03,2011-02
16333,2011-04,2011-03
16333,2011-05,2011-04
16333,2011-09,2011-08
16333,2011-10,2011-09
16333,2011-11,2011-10
16333,2011-12,2011-11
16348,2011-09,2011-08
16350,2011-01,2010-12
16350,2011-10,2011-09
16350,2011-11,2011-10
16354,2011-10,2011-09
16356,2011-04,2011-03
16356,2011-05,2011-04
16357,2011-06,2011-05
16360,2011-10,2011-09
16360,2011-11,2011-10
16360,2011-12,2011-11
16361,2011-10,2011-09
16361,2011-11,2011-10
16362,2011-10,2011-09
16362,2011-11,2011-10
16379,2011-12,2011-11
16385,2011-07,2010-12
16393,2011-02,2010-12
16393,2011-05,2011-04
16393,2011-06,2011-05
16393,2011-07,2011-06
16393,2011-10,2011-09
16393,2011-11,2011-10
16393,2011-12,2011-11
16394,2011-10,2011-09
16395,2011-10,2011-09
16402,2011-03,2010-12
16403,2011-02,2011-01
16416,2011-11,2011-10
16418,2011-10,2011-09
16426,2011-10,2011-09
16426,2011-11,2011-10
16426,2011-12,2011-11
16427,2011-03,2011-02
16438,2011-10,2011-09
16438,2011-11,2011-10
16438,2011-12,2011-11
16440,2011-11,2011-10
16440,2011-12,2011-11
16442,2011-04,2010-12
16444,2011-10,2011-09
16455,2011-03,2010-12
16455,2011-10,2011-09
16456,2011-02,2010-12
16456,2011-09,2011-08
16463,2011-11,2011-10
16466,2011-06,2011-05
16466,2011-11,2011-10
16475,2011-07,2011-06
16477,2011-01,2010-12
16500,2011-12,2011-11
16506,2011-11,2011-10
16513,2011-11,2011-10
16513,2011-12,2011-11
16520,2011-04,2010-12
16531,2011-01,2010-12
16531,2011-02,2011-01
16531,2011-09,2011-08
16539,2011-05,2010-12
16550,2011-04,2010-12
16550,2011-07,2011-06
16550,2011-08,2011-07
16551,2011-09,2011-08
16560,2011-11,2010-12
16570,2011-01,2010-12
16570,2011-02,2011-01
16570,2011-03,2011-02
16570,2011-06,2011-05
16570,2011-07,2011-06
16570,2011-08,2011-07
16570,2011-11,2011-10
16570,2011-12,2011-11
16572,2011-08,2011-07
16581,2011-07,2011-06
16584,2011-04,2011-03
16592,2011-05,2011-04
16592,2011-06,2011-05
16592,2011-07,2011-06
16592,2011-11,2011-10
16592,2011-12,2011-11
16596,2011-11,2010-12
16598,2011-03,2011-02
16600,2011-12,2011-11
16607,2011-02,2010-12
16607,2011-03,2011-02
16607,2011-04,2011-03
16607,2011-05,2011-04
16607,2011-08,2011-07
16607,2011-09,2011-08
16607,2011-10,2011-09
16607,2011-11,2011-10
16609,2011-05,2011-04
16609,2011-08,2011-07
16609,2011-09,2011-08
16628,2011-05,2011-04
16628,2011-08,2011-07
16633,2011-09,2011-08
16633,2011-10,2011-09
16633,2011-11,2011-10
16644,2011-06,2011-05
16647,2011-06,2011-05
16648,2011-11,2011-10
16656,2011-01,2010-12
16656,2011-02,2011-01
16656,2011-03,2011-02
16656,2011-04,2011-03
16656,2011-05,2011-04
16656,2011-08,2011-07
16656,2011-09,2011-08
16656,2011-10,2011-09
16656,2011-11,2011-10
16672,2011-04,2011-03
16672,2011-05,2011-04
16672,2011-06,2011-05
16672,2011-07,2011-06
16672,2011-08,2011-07
16672,2011-09,2011-08
16672,2011-12,2011-11
16674,2011-10,2011-09
16676,2011-05,2011-04
16681,2011-04,2011-03
16681,2011-05,2011-04
16682,2011-07,2011-06
16682,2011-10,2011-09
16684,2011-02,2010-12
16684,2011-03,2011-02
16684,2011-04,2011-03
16684,2011-05,2011-04
16684,2011-06,2011-05
16684,2011-07,2011-06
16684,2011-11,2011-10
16684,2011-12,2011-11
16688,2011-11,2011-10
16688,2011-12,2011-11
16692,2011-03,2011-02
16700,2011-01,2010-12
16700,2011-02,2011-01
16700,2011-03,2011-02
16700,2011-04,2011-03
16700,2011-05,2011-04
16700,2011-06,2011-05
16700,2011-07,2011-06
16700,2011-08,2011-07
16700,2011-09,2011-08
16700,2011-12,2011-11
16701,2011-01,2010-12
16701,2011-02,2011-01
16701,2011-03,2011-02
16701,2011-04,2011-03
16701,2011-05,2011-04
16701,2011-06,2011-05
16701,2011-07,2011-06
16701,2011-08,2011-07
16706,2011-09,2011-08
16709,2011-04,2011-03
16709,2011-05,2011-04
16711,2011-02,2010-12
16711,2011-12,2011-11
16713,2011-02,2010-12
16713,2011-03,2011-02
16713,2011-04,2011-03
16713,2011-07,2011-06
16713,2011-08,2011-07
16713,2011-09,2011-08
16713,2011-10,2011-09
16713,2011-11,2011-10
16716,2011-03,2011-02
16717,2011-02,2010-12
16717,2011-07,2011-06
16719,2011-01,2010-12
16719,2011-02,2011-01
16726,2011-02,2010-12
16728,2011-04,2011-03
16745,2011-03,2011-02
16745,2011-04,2011-03
16745,2011-05,2011-04
16745,2011-06,2011-05
16745,2011-07,2011-06
16745,2011-08,2011-07
16745,2011-09,2011-08
16746,2011-01,2010-12
16746,2011-02,2011-01
16746,2011-03,2011-02
16746,2011-04,2011-03
16746,2011-05,2011-04
16746,2011-08,2011-07
16746,2011-09,2011-08
16746,2011-12,2011-11
16747,2011-11,2011-10
16750,2011-08,2011-07
16750,2011-09,2011-08
16750,2011-10,2011-09
16763,2011-06,2011-05
16774,2011-07,2011-06
16774,2011-08,2011-07
16775,2011-01,2010-12
16775,2011-02,2011-01
16775,2011-06,2011-05
16775,2011-07,2011-06
16775,2011-08,2011-07
16775,2011-09,2011-08
16775,2011-10,2011-09
16775,2011-11,2011-10
16782,2011-01,2010-12
16782,2011-04,2011-03
16782,2011-05,2011-04
16782,2011-10,2011-09
16782,2011-11,2011-10
16790,2011-12,2011-11
16791,2011-11,2011-10
16794,2011-07,2011-06
16794,2011-08,2011-07
16794,2011-09,2011-08
16794,2011-10,2011-09
16794,2011-11,2011-10
16794,2011-12,2011-11
16801,2011-06,2011-05
16806,2011-05,2011-04
16806,2011-06,2011-05
16809,2011-11,2011-10
16810,2011-05,2010-12
16813,2011-06,2011-05
16813,2011-07,2011-06
16813,2011-08,2011-07
16813,2011-09,2011-08
16813,2011-10,2011-09
16814,2011-01,2010-12
16814,2011-02,2011-01
16814,2011-03,2011-02
16814,2011-04,2011-03
16814,2011-05,2011-04
16814,2011-06,2011-05
16814,2011-07,2011-06
16814,2011-08,2011-07
16814,2011-09,2011-08
16814,2011-10,2011-09
16814,2011-11,2011-10
16816,2011-01,2010-12
16816,2011-08,2011-07
16817,2011-03,2010-12
16817,2011-04,2011-03
16817,2011-05,2011-04
16817,2011-06,2011-05
16817,2011-12,2011-11
16818,2011-06,2011-05
16818,2011-07,2011-06
16818,2011-08,2011-07
16818,2011-09,2011-08
16828,2011-09,2011-08
16832,2011-06,2011-05
16835,2011-08,2010-12
16838,2011-03,2011-02
16839,2011-01,2010-12
16839,2011-02,2011-01
16839,2011-03,2011-02
16839,2011-06,2011-05
16839,2011-07,2011-06
16839,2011-08,2011-07
16839,2011-09,2011-08
16839,2011-10,2011-09
16839,2011-11,2011-10
16839,2011-12,2011-11
16841,2011-06,2011-05
16841,2011-07,2011-06
16841,2011-08,2011-07
16843,2011-02,2011-01
16843,2011-03,2011-02
16843,2011-04,2011-03
16843,2011-05,2011-04
16843,2011-06,2011-05
16843,2011-07,2011-06
16843,2011-10,2011-09
16855,2011-11,2011-10
16859,2011-08,2011-07
16861,2011-07,2010-12
16872,2011-09,2011-08
16873,2011-04,2010-12
16873,2011-05,2011-04
16873,2011-06,2011-05
16877,2011-11,2011-10
16883,2011-06,2010-12
16885,2011-10,2010-12
16885,2011-11,2011-10
16889,2011-05,2011-04
16900,2011-11,2011-10
16904,2011-01,2010-12
16904,2011-02,2011-01
16904,2011-03,2011-02
16904,2011-04,2011-03
16904,2011-07,2011-06
16904,2011-08,2011-07
16904,2011-09,2011-08
16904,2011-12,2011-11
16910,2011-10,2011-09
16910,2011-11,2011-10
16910,2011-12,2011-11
16915,2011-04,2011-03
16915,2011-11,2011-10
16919,2011-04,2010-12
16919,2011-05,2011-04
16919,2011-06,2011-05
16919,2011-07,2011-06
16928,2011-01,2010-12
16928,2011-02,2011-01
16928,2011-05,2011-04
16928,2011-06,2011-05
16928,2011-07,2011-06
16928,2011-08,2011-07
16928,2011-09,2011-08
16929,2011-08,2011-07
16929,2011-09,2011-08
16929,2011-12,2011-11
16930,2011-11,2011-10
16945,2011-02,2010-12
16945,2011-03,2011-02
16945,2011-06,2011-05
16945,2011-07,2011-06
16945,2011-08,2011-07
16945,2011-09,2011-08
16945,2011-10,2011-09
16945,2011-11,2011-10
16949,2011-06,2011-05
16951,2011-08,2011-07
16957,2011-04,2011-03
16960,2011-11,2011-10
16969,2011-07,2011-06
16971,2011-12,2011-11
16979,2011-11,2011-10
16979,2011-12,2011-11
16983,2011-01,2010-12
16984,2011-09,2011-08
16987,2011-06,2011-05
16997,2011-02,2011-01
17001,2011-01,2010-12
17001,2011-04,2011-03
17001,2011-05,2011-04
17001,2011-06,2011-05
17001,2011-09,2011-08
17001,2011-10,2011-09
17001,2011-11,2011-10
17001,2011-12,2011-11
17006,2011-12,2011-11
17007,2011-05,2010-12
17019,2011-01,2010-12
17027,2011-02,2011-01
17027,2011-03,2011-02
17042,2011-05,2011-04
17042,2011-08,2011-07
17043,2011-11,2011-10
17045,2011-08,2011-07
17049,2011-08,2011-07
17049,2011-09,2011-08
17049,2011-10,2011-09
17049,2011-11,2011-10
17049,2011-12,2011-11
17061,2011-05,2011-04
17061,2011-06,2011-05
17061,2011-07,2011-06
17061,2011-08,2011-07
17061,2011-09,2011-08
17062,2011-01,2010-12
17068,2011-01,2010-12
17068,2011-04,2011-03
17068,2011-05,2011-04
17068,2011-06,2011-05
17068,2011-07,2011-06
17068,2011-08,2011-07
17068,2011-09,2011-08
17068,2011-10,2011-09
17068,2011-11,2011-10
17073,2011-09,2011-08
17073,2011-10,2011-09
17073,2011-11,2011-10
17075,2011-02,2011-01
17075,2011-03,2011-02
17081,2011-11,2011-10
17085,2011-02,2010-12
17090,2011-02,2010-12
17090,2011-10,2011-09
17091,2011-01,2010-12
17091,2011-12,2011-11
17109,2011-11,2011-10
17126,2011-02,2010-12
17131,2011-10,2011-09
17131,2011-11,2011-10
17131,2011-12,2011-11
17133,2011-04,2011-03
17135,2011-02,2010-12
17135,2011-11,2011-10
17146,2011-03,2010-12
17158,2011-04,2010-12
17173,2011-08,2011-07
17173,2011-11,2011-10
17173,2011-12,2011-11
17190,2011-06,2011-05
17193,2011-10,2011-09
17193,2011-11,2011-10
17203,2011-11,2011-10
17204,2011-03,2010-12
17204,2011-04,2011-03
17213,2011-01,2010-12
17213,2011-02,2011-01
17213,2011-03,2011-02
17214,2011-02,2010-12
17214,2011-10,2011-09
17218,2011-01,2010-12
17218,2011-12,2011-11
17230,2011-01,2010-12
17230,2011-02,2011-01
17230,2011-03,2011-02
17231,2011-01,2010-12
17231,2011-02,2011-01
17231,2011-03,2011-02
17231,2011-06,2011-05
17231,2011-11,2011-10
17243,2011-01,2010-12
17243,2011-02,2011-01
17243,2011-03,2011-02
17243,2011-04,2011-03
17243,2011-07,2011-06
17243,2011-08,2011-07
17243,2011-09,2011-08
17243,2011-10,2011-09
17243,2011-11,2011-10
17243,2011-12,2011-11
17262,2011-03,2010-12
17262,2011-04,2011-03
17295,2011-11,2011-10
17299,2011-09,2011-08
17306,2011-01,2010-12
17306,2011-02,2011-01
17306,2011-03,2011-02
17306,2011-06,2011-05
17306,2011-07,2011-06
17306,2011-08,2011-07
17306,2011-09,2011-08
17315,2011-01,2010-12
17315,2011-02,2011-01
17315,2011-03,2011-02
17315,2011-04,2011-03
17315,2011-05,2011-04
17315,2011-06,2011-05
17315,2011-07,2011-06
17315,2011-08,2011-07
17315,2011-09,2011-08
17315,2011-10,2011-09
17315,2011-11,2011-10
17315,2011-12,2011-11
17323,2011-06,2011-05
17323,2011-11,2011-10
17324,2011-01,2010-12
17337,2011-05,2011-04
17340,2011-04,2010-12
17340,2011-05,2011-04
17340,2011-06,2011-05
17340,2011-07,2011-06
17340,2011-08,2011-07
17340,2011-09,2011-08
17358,2011-02,2010-12
17371,2011-11,2010-12
17372,2011-01,2010-12
17373,2011-10,2011-09
17381,2011-01,2010-12
17381,2011-02,2011-01
17381,2011-03,2011-02
17381,2011-04,2011-03
17381,2011-05,2011-04
17381,2011-06,2011-05
17381,2011-07,2011-06
17381,2011-08,2011-07
17381,2011-09,2011-08
17381,2011-10,2011-09
17381,2011-11,2011-10
17381,2011-12,2011-11
17392,2011-02,2010-12
17396,2011-07,2010-12
17405,2011-10,2011-09
17406,2011-01,2010-12
17411,2011-03,2010-12
17412,2011-02,2010-12
17412,2011-11,2011-10
17412,2011-12,2011-11
17416,2011-06,2011-05
17416,2011-09,2011-08
17419,2011-01,2010-12
17419,2011-02,2011-01
17419,2011-03,2011-02
17419,2011-04,2011-03
17419,2011-11,2011-10
17420,2011-06,2010-12
17425,2011-11,2011-10
17428,2011-01,2010-12
17428,2011-02,2011-01
17428,2011-03,2011-02
17428,2011-04,2011-03
17428,2011-05,2011-04
17428,2011-06,2011-05
17428,2011-07,2011-06
17428,2011-08,2011-07
17428,2011-09,2011-08
17428,2011-10,2011-09
17428,2011-11,2011-10
17428,2011-12,2011-11
17429,2011-06,2011-05
17442,2011-02,2010-12
17442,2011-03,2011-02
17442,2011-06,2011-05
17442,2011-09,2011-08
17447,2011-10,2011-09
17449,2011-03,2010-12
17449,2011-04,2011-03
17449,2011-10,2011-09
17454,2011-02,2010-12
17454,2011-05,2011-04
17469,2011-08,2011-07
17469,2011-09,2011-08
17470,2011-04,2010-12
17470,2011-05,2011-04
17483,2011-07,2011-06
17490,2011-10,2011-09
17495,2011-12,2011-11
17503,2011-12,2011-11
17512,2011-03,2011-02
17512,2011-08,2011-07
17512,2011-11,2011-10
17519,2011-03,2010-12
17519,2011-06,2011-05
17519,2011-07,2011-06
17521,2011-11,2011-10
17527,2011-09,2011-08
17527,2011-10,2011-09
17530,2011-02,2010-12
17530,2011-05,2011-04
17530,2011-10,2011-09
17530,2011-11,2011-10
17530,2011-12,2011-11
17540,2011-12,2011-11
17548,2011-04,2010-12
17548,2011-05,2011-04
17549,2011-11,2011-10
17554,2011-08,2011-07
17554,2011-11,2011-10
17554,2011-12,2011-11
17557,2011-10,2011-09
17557,2011-11,2011-10
17562,2011-07,2011-06
17562,2011-08,2011-07
17562,2011-09,2011-08
17562,2011-10,2011-09
17562,2011-11,2011-10
17566,2011-12,2011-11
17567,2011-02,2010-12
17567,2011-03,2011-02
17567,2011-04,2011-03
17567,2011-10,2011-09
17571,2011-03,2011-02
17579,2011-07,2011-06
17579,2011-08,2011-07
17580,2011-01,2010-12
17581,2011-01,2010-12
17581,2011-06,2011-05
17581,2011-07,2011-06
17581,2011-08,2011-07
17581,2011-09,2011-08
17581,2011-12,2011-11
17589,2011-07,2011-06
17590,2011-11,2011-10
17590,2011-12,2011-11
17596,2011-04,2010-12
17596,2011-07,2011-06
17596,2011-11,2011-10
17602,2011-09,2011-08
17602,2011-10,2011-09
17602,2011-11,2011-10
17602,2011-12,2011-11
17603,2011-10,2011-09
17609,2011-02,2011-01
17609,2011-10,2011-09
17612,2011-08,2011-07
17612,2011-09,2011-08
17612,2011-10,2011-09
17616,2011-03,2010-12
17621,2011-01,2010-12
17625,2011-11,2011-10
17629,2011-01,2010-12
17629,2011-05,2011-04
17629,2011-06,2011-05
17629,2011-11,2011-10
17629,2011-12,2011-11
17633,2011-08,2010-12
17633,2011-09,2011-08
17633,2011-10,2011-09
17633,2011-11,2011-10
17634,2011-04,2011-03
17634,2011-05,2011-04
17634,2011-09,2011-08
17634,2011-10,2011-09
17634,2011-11,2011-10
17646,2011-03,2010-12
17648,2011-05,2011-04
17648,2011-06,2011-05
17651,2011-07,2011-06
