InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
545078,22616,PACK OF 12 LONDON TISSUES ,2,2011-02-28,0.83,Unknown,United Kingdom,1.66
545081,85099F,JUMBO BAG STRAWBERRY,10,2011-02-28,1.95,16057,United Kingdom,19.5
545085,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-02-28,1.25,15039,United Kingdom,1.25
545150,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-28,1.95,14227,United Kingdom,19.5
545170,22621,TRADITIONAL KNITTING NANCY,1,2011-02-28,1.45,14078,United Kingdom,1.45
545188,22090,PAPER BUNTING RETROSPOT,1,2011-02-28,2.95,14056,United Kingdom,2.95
545188,22560,TRADITIONAL MODELLING CLAY,5,2011-02-28,1.25,14056,United Kingdom,6.25
545188,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2,2011-02-28,2.1,14056,United Kingdom,4.2
545215,85130C,BEADED CRYSTAL HEART BLUE  LARGE,2,2011-02-28,3.29,Unknown,United Kingdom,6.58
545216,22321,BIRD DECORATION RED RETROSPOT,1,2011-02-28,1.63,Unknown,United Kingdom,1.63
545216,90211B,JET BLACK LAS VEGAS NECKLACE 45CM,1,2011-02-28,5.82,Unknown,United Kingdom,5.82
542777,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-02-01,7.95,14911,EIRE,15.9
542779,22860,EASTER TIN CHICKS PINK DAISY,6,2011-02-01,1.65,17147,United Kingdom,9.899999999999999
542785,84992,72 SWEETHEART FAIRY CAKE CASES,120,2011-02-01,0.42,13881,United Kingdom,50.4
542867,22131,FOOD CONTAINER SET 3 LOVE HEART ,2,2011-02-01,1.95,Unknown,United Kingdom,3.9
542886,22933,BAKING MOULD EASTER EGG MILK CHOC,2,2011-02-01,2.95,16515,United Kingdom,5.9
542887,20728,LUNCH BAG CARS BLUE,20,2011-02-01,1.65,12373,Austria,33.0
542891,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2011-02-01,2.55,16705,United Kingdom,163.2
542894,POST,POSTAGE,2,2011-02-01,15.0,12775,Netherlands,30.0
542898,85059,FRENCH ENAMEL WATER BASIN,1,2011-02-01,3.75,16110,United Kingdom,3.75
542911,21380,WOODEN HAPPY BIRTHDAY GARLAND,18,2011-02-01,2.95,12676,Sweden,53.1
542914,20713,JUMBO BAG OWLS,8,2011-02-01,1.95,16161,United Kingdom,15.6
542914,21928,JUMBO BAG SCANDINAVIAN PAISLEY,8,2011-02-01,1.95,16161,United Kingdom,15.6
542928,22046,TEA PARTY  WRAPPING PAPER ,25,2011-02-02,0.42,17863,United Kingdom,10.5
542994,22710,WRAP I LOVE LONDON ,25,2011-02-02,0.42,17230,United Kingdom,10.5
542998,20749,ASSORTED COLOUR MINI CASES,1,2011-02-02,16.63,Unknown,United Kingdom,16.63
543028,22341,LOVE GARLAND PAINTED ZINC ,12,2011-02-02,1.65,14443,United Kingdom,19.8
543040,21982,PACK OF 12 SUKI TISSUES ,2,2011-02-02,0.29,17337,United Kingdom,0.58
543040,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-02-02,0.55,17337,United Kingdom,1.1
543097,21012,ANTIQUE ALL GLASS CANDLESTICK,10,2011-02-03,2.46,Unknown,United Kingdom,24.6
543111,20979,36 PENCILS TUBE RED RETROSPOT,2,2011-02-03,1.25,15719,United Kingdom,2.5
543117,22467,GUMBALL COAT RACK,6,2011-02-03,2.55,12464,Belgium,15.3
543182,79066K,RETRO MOD TRAY,1,2011-02-04,1.63,Unknown,United Kingdom,1.63
543191,21975,PACK OF 60 DINOSAUR CAKE CASES,3,2011-02-04,0.55,13137,United Kingdom,1.65
543191,22621,TRADITIONAL KNITTING NANCY,1,2011-02-04,1.45,13137,United Kingdom,1.45
543193,20749,ASSORTED COLOUR MINI CASES,2,2011-02-04,7.95,13725,United Kingdom,15.9
543277,21622,VINTAGE UNION JACK CUSHION COVER,3,2011-02-06,4.95,15808,United Kingdom,14.85
543277,22423,REGENCY CAKESTAND 3 TIER,3,2011-02-06,12.75,15808,United Kingdom,38.25
543292,22371,AIRLINE BAG VINTAGE TOKYO 78,2,2011-02-07,4.25,14534,United Kingdom,8.5
543300,22616,PACK OF 12 LONDON TISSUES ,12,2011-02-07,0.29,13334,United Kingdom,3.48
543306,22433,WATERING CAN GREEN DINOSAUR,1,2011-02-07,1.95,16686,United Kingdom,1.95
543367,16161P,WRAP ENGLISH ROSE ,25,2011-02-07,0.42,18225,United Kingdom,10.5
543371,22904,CALENDAR PAPER CUT DESIGN,2,2011-02-07,2.95,14048,United Kingdom,5.9
543397,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-02-08,1.25,17859,United Kingdom,1.25
543399,22291,HANGING CHICK CREAM DECORATION,1,2011-02-08,2.92,Unknown,United Kingdom,2.92
543470,22607,WOODEN ROUNDERS GARDEN SET ,4,2011-02-08,9.95,16951,United Kingdom,39.8
543470,21544,SKULLS  WATER TRANSFER TATTOOS ,12,2011-02-08,0.85,16951,United Kingdom,10.2
543474,21539,RED RETROSPOT BUTTER DISH,1,2011-02-08,4.95,14415,United Kingdom,4.95
543474,22384,LUNCH BAG PINK POLKADOT,5,2011-02-08,1.65,14415,United Kingdom,8.25
543479,22371,AIRLINE BAG VINTAGE TOKYO 78,24,2011-02-08,3.75,16998,United Kingdom,90.0
543482,22914,BLUE COAT RACK PARIS FASHION,1,2011-02-08,4.95,17881,United Kingdom,4.95
543507,21054,NURSE'S BAG SOFT TOY,1,2011-02-09,8.95,15039,United Kingdom,8.95
543530,22630,DOLLY GIRL LUNCH BOX,1,2011-02-09,4.13,Unknown,United Kingdom,4.13
543546,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1,2011-02-09,2.46,Unknown,United Kingdom,2.46
543546,22227,HANGING HEART MIRROR DECORATION ,1,2011-02-09,1.25,Unknown,United Kingdom,1.25
543546,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2011-02-09,2.46,Unknown,United Kingdom,2.46
543596,22824,3 TIER SWEETHEART GARDEN SHELF,1,2011-02-10,35.95,14898,United Kingdom,35.95
543596,21446,12 RED ROSE PEG PLACE SETTINGS,12,2011-02-10,1.25,14898,United Kingdom,15.0
543597,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,2011-02-10,4.65,12857,United Kingdom,18.6
543631,21498,RED RETROSPOT WRAP ,25,2011-02-10,0.42,14081,United Kingdom,10.5
543660,22356,CHARLOTTE BAG PINK POLKADOT,1,2011-02-11,1.63,Unknown,United Kingdom,1.63
543713,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2011-02-11,4.13,Unknown,United Kingdom,8.26
543600,21086,SET/6 RED SPOTTY PAPER CUPS,5,2011-02-10,0.65,18168,United Kingdom,3.25
543740,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2011-02-11,1.95,15311,United Kingdom,19.5
543754,22499,WOODEN UNION JACK BUNTING,3,2011-02-11,5.95,18159,United Kingdom,17.85
C543755,85049G,CHOCOLATE BOX RIBBONS ,-12,2011-02-11,1.25,14304,United Kingdom,-15.0
543777,82578,KITCHEN METAL SIGN,11,2011-02-11,0.55,15406,United Kingdom,6.050000000000001
543800,21115,ROSE CARAVAN DOORSTOP,1,2011-02-13,6.75,17282,United Kingdom,6.75
543800,21889,WOODEN BOX OF DOMINOES,1,2011-02-13,1.25,17282,United Kingdom,1.25
543802,22196,SMALL HEART MEASURING SPOONS,1,2011-02-13,0.85,13742,United Kingdom,0.85
543802,22630,DOLLY GIRL LUNCH BOX,1,2011-02-13,1.95,13742,United Kingdom,1.95
543802,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-02-13,1.65,13742,United Kingdom,3.3
543820,21415,CLAM SHELL SMALL ,4,2011-02-13,2.1,16084,United Kingdom,8.4
543821,22934,BAKING MOULD EASTER EGG WHITE CHOC,6,2011-02-14,2.95,17667,United Kingdom,17.7
543826,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-02-14,16.63,Unknown,United Kingdom,16.63
543828,22683,FRENCH BLUE METAL DOOR SIGN 8,10,2011-02-14,1.25,14156,EIRE,12.5
543832,22624,IVORY KITCHEN SCALES,2,2011-02-14,8.5,13381,United Kingdom,17.0
543909,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-02-14,1.63,Unknown,United Kingdom,1.63
543909,21012,ANTIQUE ALL GLASS CANDLESTICK,2,2011-02-14,2.46,Unknown,United Kingdom,4.92
543919,20727,LUNCH BAG  BLACK SKULL.,10,2011-02-14,1.65,13157,United Kingdom,16.5
543921,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,6,2011-02-14,2.55,13911,United Kingdom,15.3
543921,35909B,PINK FLOWERS RABBIT EASTER,6,2011-02-14,2.95,13911,United Kingdom,17.7
543990,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-02-15,0.42,15122,United Kingdom,5.04
543997,16161U,WRAP SUKI AND FRIENDS,25,2011-02-15,0.42,17348,United Kingdom,10.5
544065,20726,LUNCH BAG WOODLAND,10,2011-02-15,1.65,14346,United Kingdom,16.5
544068,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-02-15,2.1,16431,United Kingdom,2.1
544074,85059,FRENCH ENAMEL WATER BASIN,1,2011-02-15,3.75,14156,EIRE,3.75
544081,22699,ROSES REGENCY TEACUP AND SAUCER ,48,2011-02-15,2.55,17819,United Kingdom,122.4
544097,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,12,2011-02-16,1.65,12455,Cyprus,19.8
544157,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-02-16,2.95,12372,Denmark,17.7
544162,22916,HERB MARKER THYME,5,2011-02-16,0.65,14959,United Kingdom,3.25
544186,DOT,DOTCOM POSTAGE,1,2011-02-16,149.49,Unknown,United Kingdom,149.49
544190,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-02-16,0.42,13089,United Kingdom,10.08
544204,DOT,DOTCOM POSTAGE,1,2011-02-17,132.25,Unknown,United Kingdom,132.25
544208,20711,JUMBO BAG TOYS ,2,2011-02-17,4.13,Unknown,United Kingdom,8.26
544214,21731,RED TOADSTOOL LED NIGHT LIGHT,29,2011-02-17,4.13,Unknown,United Kingdom,119.77
544281,22366,DOORMAT AIRMAIL ,2,2011-02-17,7.95,12500,Germany,15.9
544286,82552,WASHROOM METAL SIGN,3,2011-02-17,1.45,13151,United Kingdom,4.35
544293,21195,PINK  HONEYCOMB PAPER BALL ,2,2011-02-17,2.1,17954,United Kingdom,4.2
544293,22090,PAPER BUNTING RETROSPOT,3,2011-02-17,2.95,17954,United Kingdom,8.850000000000001
544294,22815,CARD PSYCHEDELIC APPLES,24,2011-02-17,0.42,15601,United Kingdom,10.08
544294,21523,DOORMAT FANCY FONT HOME SWEET HOME,4,2011-02-17,7.95,15601,United Kingdom,31.8
544301,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-02-17,2.95,14606,United Kingdom,5.9
544307,22983,CARD BILLBOARD FONT,24,2011-02-17,0.42,15903,United Kingdom,10.08
544323,17084N,FAIRY DREAMS INCENSE ,1,2011-02-17,0.42,Unknown,United Kingdom,0.42
544339,22990,COTTON APRON PANTRY DESIGN,4,2011-02-18,4.95,15228,United Kingdom,19.8
544355,21988,PACK OF 6 SKULL PAPER PLATES,12,2011-02-18,0.85,12714,France,10.2
544356,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-02-18,0.55,13904,United Kingdom,13.2
544392,85099B,JUMBO BAG RED RETROSPOT,100,2011-02-18,1.65,14680,United Kingdom,165.0
544434,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,2,2011-02-18,3.29,Unknown,United Kingdom,6.58
544444,22999,TRAVEL CARD WALLET RETRO PETALS,5,2011-02-20,0.42,13246,United Kingdom,2.1
544448,22996,TRAVEL CARD WALLET VINTAGE TICKET,2,2011-02-20,0.42,14878,United Kingdom,0.84
544454,22694,WICKER STAR ,6,2011-02-20,2.1,13301,United Kingdom,12.6
544462,22897,OVEN MITT APPLES DESIGN,2,2011-02-20,1.45,17050,United Kingdom,2.9
544463,90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,1,2011-02-20,5.95,12988,United Kingdom,5.95
544463,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-02-20,2.1,12988,United Kingdom,2.1
544467,85232A,SET/3 POLKADOT STACKING TINS,1,2011-02-20,4.95,14502,United Kingdom,4.95
544476,22900, SET 2 TEA TOWELS I LOVE LONDON ,3,2011-02-21,2.95,14796,United Kingdom,8.850000000000001
544479,22629,SPACEBOY LUNCH BOX ,128,2011-02-21,1.65,14646,Netherlands,211.2
544479,22613,PACK OF 20 SPACEBOY NAPKINS,96,2011-02-21,0.72,14646,Netherlands,69.12
544484,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2011-02-21,3.75,15321,United Kingdom,30.0
544568,23230,WRAP ALPHABET DESIGN,25,2011-02-21,0.42,15065,United Kingdom,10.5
544571,22614,PACK OF 12 SPACEBOY TISSUES,24,2011-02-21,0.29,15146,United Kingdom,6.959999999999999
544571,22522,CHILDS GARDEN FORK BLUE ,12,2011-02-21,0.85,15146,United Kingdom,10.2
544573,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-02-21,1.95,12621,Germany,19.5
544599,84568,GIRLS ALPHABET IRON ON PATCHES ,7,2011-02-21,0.42,Unknown,United Kingdom,2.94
544638,47310M,"SMALL POP BOX,FUNKY MONKEY",6,2011-02-22,1.25,14688,United Kingdom,7.5
544652,20828,GLITTER BUTTERFLY CLIPS,48,2011-02-22,2.1,13694,United Kingdom,100.8
544660,22423,REGENCY CAKESTAND 3 TIER,2,2011-02-22,12.75,15078,United Kingdom,25.5
544672,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,2011-02-22,1.25,14646,Netherlands,60.0
544681,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-02-22,4.15,Unknown,United Kingdom,16.6
544684,21240,BLUE POLKADOT CUP,3,2011-02-22,1.63,Unknown,United Kingdom,4.89
544684,90214H,"""LETTER """"H"""" BLING KEY RING""",1,2011-02-22,0.83,Unknown,United Kingdom,0.83
544688,22261,FELT EGG COSY WHITE RABBIT ,12,2011-02-23,0.85,18151,United Kingdom,10.2
544692,21500,PINK POLKADOT WRAP ,25,2011-02-23,0.42,17499,United Kingdom,10.5
544693,22429,ENAMEL MEASURING JUG CREAM,4,2011-02-23,4.25,15397,United Kingdom,17.0
544693,22426,ENAMEL WASH BOWL CREAM,4,2011-02-23,3.75,15397,United Kingdom,15.0
544776,20675,BLUE POLKADOT BOWL,5,2011-02-23,2.46,Unknown,United Kingdom,12.3
544790,85187,S/12 MINI RABBIT EASTER,6,2011-02-23,1.65,16940,United Kingdom,9.899999999999999
544794,22777,GLASS CLOCHE LARGE,2,2011-02-23,8.5,13854,United Kingdom,17.0
544816,22991,GIRAFFE WOODEN RULER,12,2011-02-23,1.95,13090,United Kingdom,23.4
544888,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-02-24,0.85,14231,United Kingdom,10.2
544909,21112,SWISS ROLL TOWEL PINK  SPOTS,48,2011-02-24,1.25,14298,United Kingdom,60.0
544913,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2011-02-24,1.45,15543,United Kingdom,1.45
544914,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-02-24,1.65,16722,United Kingdom,16.5
544916,22983,CARD BILLBOARD FONT,12,2011-02-24,0.42,17377,United Kingdom,5.04
544920,22990,COTTON APRON PANTRY DESIGN,6,2011-02-24,4.95,13081,United Kingdom,29.7
544937,22189,CREAM HEART CARD HOLDER,12,2011-02-25,3.95,12839,United Kingdom,47.40000000000001
544970,84819,DANISH ROSE ROUND SEWING BOX,3,2011-02-25,4.25,13362,United Kingdom,12.75
545001,22621,TRADITIONAL KNITTING NANCY,12,2011-02-25,1.45,16841,United Kingdom,17.4
545048,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-02-27,2.95,14810,United Kingdom,5.9
545048,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-02-27,2.95,14810,United Kingdom,5.9
545054,85200,BUNNY EGG BOX,6,2011-02-27,1.25,14472,United Kingdom,7.5
545066,22843,BISCUIT TIN VINTAGE GREEN,1,2011-02-27,6.75,13610,United Kingdom,6.75
545070,22469,HEART OF WICKER SMALL,12,2011-02-27,1.65,16493,United Kingdom,19.8
545078,22789,T-LIGHT HOLDER SWEETHEART HANGING,2,2011-02-28,4.13,Unknown,United Kingdom,8.26
545082,22495,SET OF 2 ROUND TINS CAMEMBERT ,6,2011-02-28,2.95,16992,United Kingdom,17.7
545148,85175,CACTI T-LIGHT CANDLES,32,2011-02-28,0.42,13675,United Kingdom,13.44
545148,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2011-02-28,1.25,13675,United Kingdom,15.0
545154,22727,ALARM CLOCK BAKELIKE RED ,4,2011-02-28,3.75,12921,United Kingdom,15.0
545182,72232,FENG SHUI PILLAR CANDLE,36,2011-02-28,0.19,14046,United Kingdom,6.84
545190,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-02-28,4.95,15656,United Kingdom,14.85
545216,90176C,DIAMANTE NECKLACE,1,2011-02-28,8.32,Unknown,United Kingdom,8.32
545217,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-02-28,5.79,Unknown,United Kingdom,5.79
542796,20832,RED FLOCK LOVE HEART PHOTO FRAME,6,2011-02-01,0.85,17356,United Kingdom,5.1
542796,21980,PACK OF 12 RED RETROSPOT TISSUES ,12,2011-02-01,0.29,17356,United Kingdom,3.48
542797,21224,SET/4 SKULL BADGES,20,2011-02-01,1.25,17884,United Kingdom,25.0
542893,72741,GRAND CHOCOLATECANDLE,9,2011-02-01,1.45,18202,United Kingdom,13.05
542893,22189,CREAM HEART CARD HOLDER,8,2011-02-01,3.95,18202,United Kingdom,31.6
542898,21563,RED HEART SHAPE LOVE BUCKET ,1,2011-02-01,2.95,16110,United Kingdom,2.95
542906,22747,POPPY'S PLAYHOUSE BATHROOM,1,2011-02-01,4.13,Unknown,United Kingdom,4.13
542906,21781,MA CAMPAGNE CUTLERY BOX,1,2011-02-01,29.13,Unknown,United Kingdom,29.13
542914,22384,LUNCH BAG PINK POLKADOT,5,2011-02-01,1.65,16161,United Kingdom,8.25
543010,85066,CREAM SWEETHEART MINI CHEST,2,2011-02-02,12.75,18250,United Kingdom,25.5
543040,22681,FRENCH BLUE METAL DOOR SIGN 6,2,2011-02-02,1.25,17337,United Kingdom,2.5
543040,22071,SMALL WHITE RETROSPOT MUG IN BOX ,2,2011-02-02,3.75,17337,United Kingdom,7.5
543044,22365,DOORMAT RESPECTABLE HOUSE,2,2011-02-03,7.95,17071,United Kingdom,15.9
543047,21137,BLACK RECORD COVER FRAME,480,2011-02-03,3.39,16210,United Kingdom,1627.2
543099,22971,QUEENS GUARD COFFEE MUG,72,2011-02-03,2.1,16684,United Kingdom,151.2
543114,22469,HEART OF WICKER SMALL,12,2011-02-03,1.65,14156,EIRE,19.8
543162,85152,HAND OVER THE CHOCOLATE   SIGN ,6,2011-02-03,2.1,17507,United Kingdom,12.6
543182,22356,CHARLOTTE BAG PINK POLKADOT,2,2011-02-04,1.63,Unknown,United Kingdom,3.26
543190,20754,RETROSPOT RED WASHING UP GLOVES,2,2011-02-04,2.1,17226,United Kingdom,4.2
543237,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-02-04,7.46,Unknown,United Kingdom,22.38
543273,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-02-06,1.95,16456,United Kingdom,19.5
543273,21279,VINTAGE KITCHEN PRINT FRUITS,2,2011-02-06,2.55,16456,United Kingdom,5.1
543279,48194,DOORMAT HEARTS,2,2011-02-06,7.95,17105,United Kingdom,15.9
543309,22918,HERB MARKER PARSLEY,1,2011-02-07,0.65,18118,United Kingdom,0.65
543345,22990,COTTON APRON PANTRY DESIGN,1,2011-02-07,10.79,Unknown,United Kingdom,10.79
543358,85131A,BEADED PEARL HEART WHITE ON STICK,2,2011-02-07,0.83,Unknown,United Kingdom,1.66
543359,22781,GUMBALL MAGAZINE RACK,1,2011-02-07,7.65,16332,United Kingdom,7.65
543382,22616,PACK OF 12 LONDON TISSUES ,36,2011-02-07,0.29,14030,United Kingdom,10.44
543447,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-02-08,2.95,16265,United Kingdom,17.7
543466,71053,WHITE METAL LANTERN,6,2011-02-08,3.75,16713,United Kingdom,22.5
543532,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-02-09,4.13,Unknown,United Kingdom,16.52
543532,75049L,LARGE CIRCULAR MIRROR MOBILE,6,2011-02-09,2.46,Unknown,United Kingdom,14.76
543533,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-02-09,20.79,Unknown,United Kingdom,20.79
543538,22667,RECIPE BOX RETROSPOT ,6,2011-02-09,2.95,16143,United Kingdom,17.7
543543,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,1,2011-02-09,8.95,17843,United Kingdom,8.95
543600,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-02-10,1.45,18168,United Kingdom,5.8
543629,22525,CHILDRENS GARDEN GLOVES PINK,1,2011-02-10,3.29,Unknown,United Kingdom,3.29
543648,85187,S/12 MINI RABBIT EASTER,6,2011-02-11,1.65,15114,United Kingdom,9.899999999999999
543653,21870,I CAN ONLY PLEASE ONE PERSON MUG,2,2011-02-11,1.25,14796,United Kingdom,2.5
543713,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2011-02-11,8.29,Unknown,United Kingdom,58.02999999999999
543732,21100,CHARLIE AND LOLA CHARLOTTE BAG,1,2011-02-11,4.13,Unknown,United Kingdom,4.13
543732,22429,ENAMEL MEASURING JUG CREAM,1,2011-02-11,8.29,Unknown,United Kingdom,8.29
543732,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,2011-02-11,5.79,Unknown,United Kingdom,5.79
543736,20711,JUMBO BAG TOYS ,10,2011-02-11,1.95,15044,United Kingdom,19.5
543803,85214,TUB 24 PINK FLOWER PEGS,1,2011-02-13,1.65,17126,United Kingdom,1.65
C543840,D,Discount,-1,2011-02-14,70.01,14527,United Kingdom,-70.01
543899,20725,LUNCH BAG RED RETROSPOT,12,2011-02-14,1.65,Unknown,EIRE,19.8
543909,84978,HANGING HEART JAR T-LIGHT HOLDER,4,2011-02-14,2.46,Unknown,United Kingdom,9.84
543934,21935,SUKI  SHOULDER BAG,10,2011-02-14,1.65,12993,United Kingdom,16.5
543975,21713,CITRONELLA CANDLE FLOWERPOT,1,2011-02-14,2.1,17231,United Kingdom,2.1
543979,22072,RED RETROSPOT TEA CUP AND SAUCER ,1,2011-02-14,3.75,14606,United Kingdom,3.75
543990,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-02-15,1.45,15122,United Kingdom,17.4
543998,21326,AGED GLASS SILVER T-LIGHT HOLDER,96,2011-02-15,0.65,18093,United Kingdom,62.40000000000001
544056,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-02-15,1.95,13004,United Kingdom,19.5
544058,22380,TOY TIDY SPACEBOY  ,5,2011-02-15,2.1,14176,United Kingdom,10.5
544067,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-15,1.25,16431,United Kingdom,15.0
544077,85040A,S/4 PINK FLOWER CANDLES IN BOWL,4,2011-02-15,1.65,14825,United Kingdom,6.6
544089,22435,SET OF 9 HEART SHAPED BALLOONS,10,2011-02-15,2.46,Unknown,United Kingdom,24.6
544096,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2011-02-16,0.85,14386,United Kingdom,10.2
544106,85066,CREAM SWEETHEART MINI CHEST,1,2011-02-16,12.75,14530,United Kingdom,12.75
544111,21621,VINTAGE UNION JACK BUNTING,6,2011-02-16,8.5,16126,United Kingdom,51.0
544150,22180,RETROSPOT LAMP,1,2011-02-16,9.95,14180,United Kingdom,9.95
544151,22082,RIBBON REEL STRIPES DESIGN ,5,2011-02-16,1.65,15024,United Kingdom,8.25
544153,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-02-16,2.95,15356,United Kingdom,2.95
544161,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-02-16,1.25,16875,United Kingdom,15.0
544162,20846,ZINC HEART LATTICE T-LIGHT HOLDER,6,2011-02-16,1.25,14959,United Kingdom,7.5
544167,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-02-16,3.75,14755,United Kingdom,15.0
544167,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-02-16,1.95,14755,United Kingdom,15.6
544177,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-02-16,0.85,13001,United Kingdom,0.85
544186,21811,HANGING HEART WITH BELL,1,2011-02-16,2.46,Unknown,United Kingdom,2.46
544186,79190A,RETRO PLASTIC 70'S TRAY,1,2011-02-16,0.83,Unknown,United Kingdom,0.83
544193,22846,BREAD BIN DINER STYLE RED ,1,2011-02-17,16.95,12431,Belgium,16.95
544196,85099B,JUMBO BAG RED RETROSPOT,30,2011-02-17,1.95,13327,United Kingdom,58.5
544205,20712,JUMBO BAG WOODLAND ANIMALS,2,2011-02-17,4.13,Unknown,United Kingdom,8.26
544207,84596g,SMALL CHOCOLATES PINK BOWL,3,2011-02-17,2.46,Unknown,United Kingdom,7.38
544303,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-02-17,0.55,18116,United Kingdom,0.55
544304,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-02-17,2.55,18125,United Kingdom,2.55
544305,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-02-17,2.55,15044,United Kingdom,15.3
544434,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-02-18,29.17,Unknown,United Kingdom,29.17
544454,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,3,2011-02-20,1.69,13301,United Kingdom,5.07
544460,22659,LUNCH BOX I LOVE LONDON,1,2011-02-20,1.95,16931,United Kingdom,1.95
544476,84991,60 TEATIME FAIRY CAKE CASES,4,2011-02-21,0.55,14796,United Kingdom,2.2
544485,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,2,2011-02-21,2.55,17757,United Kingdom,5.1
544495,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2011-02-21,2.95,12766,Portugal,35.40000000000001
544565,22320,BIRDS MOBILE VINTAGE DESIGN,3,2011-02-21,5.95,18055,United Kingdom,17.85
544568,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2011-02-21,0.85,15065,United Kingdom,10.2
544569,22315,200 RED + WHITE BENDY STRAWS,3,2011-02-21,1.25,16980,United Kingdom,3.75
544597,84971S,SMALL HEART FLOWERS HOOK ,3,2011-02-21,0.85,16014,United Kingdom,2.55
544599,22378,WALL TIDY RETROSPOT ,1,2011-02-21,4.13,Unknown,United Kingdom,4.13
544599,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,2011-02-21,8.29,Unknown,United Kingdom,8.29
544599,20619,TROPICAL PASSPORT COVER ,1,2011-02-21,1.63,Unknown,United Kingdom,1.63
544599,22974,CHILDRENS DOLLY GIRL MUG,1,2011-02-21,3.29,Unknown,United Kingdom,3.29
544599,84913B,MINT GREEN ROSE TOWEL,2,2011-02-21,3.29,Unknown,United Kingdom,6.58
544634,21826,EIGHT PIECE DINOSAUR SET,4,2011-02-22,1.25,17994,United Kingdom,5.0
544657,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-02-22,1.06,14895,United Kingdom,38.16
