InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
562263,85099B,JUMBO BAG RED RETROSPOT,4,2011-08-03,2.08,17514,United Kingdom,8.32
562272,47599B,BLUE PARTY BAGS ,12,2011-08-04,2.1,12971,United Kingdom,25.2
562275,22029,SPACEBOY BIRTHDAY CARD,12,2011-08-04,0.42,12689,France,5.04
562347,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1,2011-08-04,1.25,13263,United Kingdom,1.25
562349,21523,DOORMAT FANCY FONT HOME SWEET HOME,3,2011-08-04,7.95,16915,United Kingdom,23.85
562376,23109,PACK OF SIX LED TEA LIGHTS,6,2011-08-04,2.89,15254,United Kingdom,17.34
562377,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,2011-08-04,2.95,14535,United Kingdom,8.850000000000001
562379,22619,SET OF 6 SOLDIER SKITTLES,4,2011-08-04,3.75,15134,United Kingdom,15.0
562392,22980,PANTRY SCRUBBING BRUSH,12,2011-08-04,1.65,15205,United Kingdom,19.8
562417,15036,ASSORTED COLOURS SILK FAN,7,2011-08-04,1.63,Unknown,United Kingdom,11.41
562420,21179,NO JUNK MAIL METAL SIGN,1,2011-08-04,1.63,Unknown,United Kingdom,1.63
562421,47518F,ICON PLACEMAT POP ART ELVIS,48,2011-08-04,0.12,15241,United Kingdom,5.76
562427,23037,CANDLE HOLDER SILVER MADELINE,12,2011-08-04,1.65,17267,United Kingdom,19.8
562432,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-08-04,2.08,14004,United Kingdom,20.8
562436,21391,FRENCH LAVENDER SCENT HEART,3,2011-08-04,0.75,17961,United Kingdom,2.25
562437,48187,DOORMAT NEW ENGLAND,4,2011-08-04,7.95,13047,United Kingdom,31.8
562465,20749,ASSORTED COLOUR MINI CASES,2,2011-08-05,7.95,13908,United Kingdom,15.9
562517,23200,JUMBO BAG PEARS,6,2011-08-05,2.08,15719,United Kingdom,12.48
562517,20712,JUMBO BAG WOODLAND ANIMALS,3,2011-08-05,2.08,15719,United Kingdom,6.24
562519,84836,ZINC METAL HEART DECORATION,5,2011-08-05,1.25,16764,United Kingdom,6.25
562530,85131A,BEADED PEARL HEART WHITE ON STICK,2,2011-08-05,1.25,Unknown,United Kingdom,2.5
562537,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-08-05,2.1,12517,Germany,12.6
562551,90036E,"""FLOWER GLASS GARLD NECKL36""""AMETHYST""",1,2011-08-05,7.95,17231,United Kingdom,7.95
562553,22190,LOCAL CAFE MUG,3,2011-08-05,2.46,Unknown,United Kingdom,7.38
562564,22144,CHRISTMAS CRAFT LITTLE FRIENDS,22,2011-08-07,2.1,15058,United Kingdom,46.2
562574,21754,HOME BUILDING BLOCK WORD,1,2011-08-07,5.95,14903,United Kingdom,5.95
562574,20717,STRAWBERRY SHOPPER BAG,2,2011-08-07,1.25,14903,United Kingdom,2.5
562593,21071,VINTAGE BILLBOARD DRINK ME MUG,2,2011-08-07,1.25,16549,United Kingdom,2.5
562602,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-08-08,4.15,12865,Austria,16.6
562605,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-08-08,0.42,12530,Germany,5.04
562611,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-08-08,4.95,17716,United Kingdom,14.85
562615,82494L,WOODEN FRAME ANTIQUE WHITE ,4,2011-08-08,2.95,16458,United Kingdom,11.8
562619,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-08-08,0.83,15311,United Kingdom,19.92
C562709,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2011-08-08,8.5,17511,United Kingdom,-8.5
562710,23329,DECORATIVE WICKER HEART LARGE,24,2011-08-08,1.45,14298,United Kingdom,34.8
562715,23296,SET OF 6 TEA TIME BAKING CASES,1,2011-08-08,3.29,Unknown,United Kingdom,3.29
562715,84913A,SOFT PINK ROSE TOWEL ,1,2011-08-08,3.29,Unknown,United Kingdom,3.29
562717,23286,BLUE VINTAGE SPOT BEAKER,1,2011-08-08,1.63,Unknown,United Kingdom,1.63
562718,47566,PARTY BUNTING,4,2011-08-08,4.95,18241,United Kingdom,19.8
562779,22729,ALARM CLOCK BAKELIKE ORANGE,1,2011-08-09,3.75,17841,United Kingdom,3.75
562784,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-08-09,1.65,16791,United Kingdom,3.3
562838,22383,LUNCH BAG SUKI DESIGN ,20,2011-08-09,1.65,13162,United Kingdom,33.0
561917,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,2011-08-01,1.65,16904,United Kingdom,1.65
561917,21162,TOXIC AREA  DOOR HANGER ,1,2011-08-01,0.39,16904,United Kingdom,0.39
562019,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-08-01,2.08,14709,United Kingdom,20.8
562024,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2011-08-01,4.13,Unknown,United Kingdom,4.13
562031,84926D,LA PALMIERA TILE COASTER,24,2011-08-01,0.29,16984,United Kingdom,6.959999999999999
562046,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-08-02,2.1,12378,Switzerland,12.6
562046,21243,PINK  POLKADOT PLATE ,16,2011-08-02,1.69,12378,Switzerland,27.04
562046,23231,WRAP DOILEY DESIGN,25,2011-08-02,0.42,12378,Switzerland,10.5
562087,21668,RED STRIPE CERAMIC DRAWER KNOB,1,2011-08-02,1.25,14606,United Kingdom,1.25
562099,21935,SUKI  SHOULDER BAG,10,2011-08-02,1.65,14688,United Kingdom,16.5
562102,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,2011-08-02,5.95,13089,United Kingdom,95.2
562104,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2011-08-02,9.13,Unknown,United Kingdom,9.13
562114,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,4,2011-08-02,3.29,Unknown,United Kingdom,13.16
562161,23209,LUNCH BAG DOILEY PATTERN ,1,2011-08-03,1.65,17841,United Kingdom,1.65
562210,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-08-03,1.45,13486,United Kingdom,17.4
C562221,47566,PARTY BUNTING,-8,2011-08-03,4.95,16525,United Kingdom,-39.6
562264,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-08-03,4.13,Unknown,United Kingdom,4.13
562286,21499,BLUE POLKADOT WRAP,100,2011-08-04,0.34,15061,United Kingdom,34.0
562348,22815,CARD PSYCHEDELIC APPLES,72,2011-08-04,0.36,17511,United Kingdom,25.92
562355,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-08-04,4.95,14768,United Kingdom,29.7
562377,23206,LUNCH BAG APPLE DESIGN,2,2011-08-04,1.65,14535,United Kingdom,3.3
562378,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-08-04,1.45,15046,United Kingdom,34.8
562417,21086,SET/6 RED SPOTTY PAPER CUPS,10,2011-08-04,1.63,Unknown,United Kingdom,16.3
562429,15056N,EDWARDIAN PARASOL NATURAL,6,2011-08-04,5.95,13767,United Kingdom,35.7
C562515,M,Manual,-1,2011-08-05,43.63,13408,United Kingdom,-43.63
562528,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-08-05,3.75,12610,Italy,15.0
562558,22585,PACK OF 6 BIRDY GIFT TAGS,6,2011-08-05,1.25,13451,United Kingdom,7.5
562558,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,5,2011-08-05,0.95,13451,United Kingdom,4.75
562564,23209,LUNCH BAG VINTAGE DOILY ,1,2011-08-07,1.65,15058,United Kingdom,1.65
562570,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-08-07,9.95,14079,United Kingdom,9.95
562580,21588,RETROSPOT GIANT TUBE MATCHES,12,2011-08-07,2.55,14024,United Kingdom,30.6
562583,16008,SMALL FOLDING SCISSOR(POINTED EDGE),288,2011-08-07,0.12,15831,United Kingdom,34.56
562587,21123,SET/10 IVORY POLKADOT PARTY CANDLES,6,2011-08-07,1.25,15640,United Kingdom,7.5
562593,23298,SPOTTY BUNTING,3,2011-08-07,4.95,16549,United Kingdom,14.85
562619,15056N,EDWARDIAN PARASOL NATURAL,2,2011-08-08,5.95,15311,United Kingdom,11.9
562688,22365,DOORMAT RESPECTABLE HOUSE,2,2011-08-08,7.95,13869,United Kingdom,15.9
562688,21833,CAMOUFLAGE LED TORCH,6,2011-08-08,1.69,13869,United Kingdom,10.14
562688,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,6,2011-08-08,0.55,13869,United Kingdom,3.3
562711,21469,POLKA DOT RAFFIA FOOD COVER,1,2011-08-08,3.75,16788,United Kingdom,3.75
562715,82600,NO SINGING METAL SIGN,1,2011-08-08,4.13,Unknown,United Kingdom,4.13
562715,DOT,DOTCOM POSTAGE,1,2011-08-08,204.85,Unknown,United Kingdom,204.85
562715,20718,RED RETROSPOT SHOPPER BAG,1,2011-08-08,2.46,Unknown,United Kingdom,2.46
562733,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-08-09,2.95,14626,United Kingdom,17.7
562779,22981,PANTRY APPLE CORER,1,2011-08-09,1.45,17841,United Kingdom,1.45
562807,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-09,12.75,16053,United Kingdom,25.5
561922,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,2011-08-01,2.55,13167,United Kingdom,15.3
561933,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-08-01,1.25,12949,United Kingdom,15.0
562031,23302,KNEELING MAT HOUSEWORK  DESIGN,2,2011-08-01,1.65,16984,United Kingdom,3.3
562031,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2011-08-01,1.25,16984,United Kingdom,7.5
562040,62018,SOMBRERO ,1000,2011-08-02,1.25,17553,United Kingdom,1250.0
562043,15036,ASSORTED COLOURS SILK FAN,12,2011-08-02,0.83,15342,United Kingdom,9.959999999999999
562045,22979,PANTRY WASHING UP BRUSH,12,2011-08-02,1.45,12644,Germany,17.4
562046,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,2011-08-02,1.45,12378,Switzerland,17.4
562046,22846,BREAD BIN DINER STYLE RED ,1,2011-08-02,16.95,12378,Switzerland,16.95
C562110,22655,VINTAGE RED KITCHEN CABINET,-1,2011-08-02,125.0,16316,United Kingdom,-125.0
562113,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-08-02,1.63,Unknown,United Kingdom,3.26
562113,23321,SMALL WHITE HEART OF WICKER,4,2011-08-02,3.29,Unknown,United Kingdom,13.16
562120,22030,SWALLOWS GREETING CARD,24,2011-08-02,0.42,13756,United Kingdom,10.08
562133,40001,WHITE BAMBOO RIBS LAMPSHADE,24,2011-08-03,0.85,16419,United Kingdom,20.4
562155,21985,PACK OF 12 HEARTS DESIGN TISSUES ,216,2011-08-03,0.25,17940,United Kingdom,54.0
562156,85132C,CHARLIE AND LOLA FIGURES TINS,12,2011-08-03,1.95,14401,United Kingdom,23.4
562161,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2011-08-03,4.95,17841,United Kingdom,4.95
562207,21747,SMALL SKULL WINDMILL,48,2011-08-03,1.06,12643,France,50.88
562273,22423,REGENCY CAKESTAND 3 TIER,7,2011-08-04,12.75,12502,Spain,89.25
562273,22625,RED KITCHEN SCALES,2,2011-08-04,8.5,12502,Spain,17.0
562341,22994,TRAVEL CARD WALLET RETROSPOT,10,2011-08-04,0.42,15005,United Kingdom,4.2
562354,21845,DAIRY MAID STRIPE MUG,36,2011-08-04,0.79,17470,United Kingdom,28.44
562377,23175,REGENCY MILK JUG PINK ,1,2011-08-04,3.25,14535,United Kingdom,3.25
562377,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-08-04,2.95,14535,United Kingdom,35.40000000000001
562417,84459A,PINK METAL CHICKEN HEART ,1,2011-08-04,3.29,Unknown,United Kingdom,3.29
562420,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,2011-08-04,3.29,Unknown,United Kingdom,3.29
562432,22192,BLUE DINER WALL CLOCK,4,2011-08-04,8.5,14004,United Kingdom,34.0
562460,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-08-05,2.08,17841,United Kingdom,2.08
562462,22625,RED KITCHEN SCALES,4,2011-08-05,7.65,16029,United Kingdom,30.6
562516,23089,GLASS BON BON JAR,12,2011-08-05,1.65,15129,United Kingdom,19.8
562528,22583,PACK OF 6 HANDBAG GIFT BOXES,6,2011-08-05,2.55,12610,Italy,15.3
562528,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-08-05,8.95,12610,Italy,17.9
562553,22604,SET OF 4 NAPKIN CHARMS CUTLERY,6,2011-08-05,4.96,Unknown,United Kingdom,29.76
562562,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,9,2011-08-05,0.85,16271,United Kingdom,7.649999999999999
562593,22227,HANGING HEART MIRROR DECORATION ,4,2011-08-07,0.65,16549,United Kingdom,2.6
562602,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,2011-08-08,1.65,12865,Austria,19.8
562604,22780,LIGHT GARLAND BUTTERFILES PINK,4,2011-08-08,4.25,17611,United Kingdom,17.0
562608,21872,GLAMOROUS  MUG,12,2011-08-08,1.25,15502,United Kingdom,15.0
562670,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-08-08,3.25,14911,EIRE,19.5
562708,21179,NO JUNK MAIL METAL SIGN,3,2011-08-08,0.39,17085,United Kingdom,1.17
562708,23321,SMALL WHITE HEART OF WICKER,4,2011-08-08,1.65,17085,United Kingdom,6.6
562715,85099F,JUMBO BAG STRAWBERRY,1,2011-08-08,4.13,Unknown,United Kingdom,4.13
562717,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-08-08,10.79,Unknown,United Kingdom,10.79
562717,22961,JAM MAKING SET PRINTED,1,2011-08-08,3.29,Unknown,United Kingdom,3.29
562779,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,1,2011-08-09,2.1,17841,United Kingdom,2.1
562780,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-08-09,1.25,14901,United Kingdom,15.0
562781,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-08-09,1.25,14334,United Kingdom,15.0
562784,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2011-08-09,0.55,16791,United Kingdom,1.65
562843,21867,PINK UNION JACK  LUGGAGE TAG,1,2011-08-09,2.46,Unknown,United Kingdom,2.46
561933,22983,CARD BILLBOARD FONT,12,2011-08-01,0.42,12949,United Kingdom,5.04
562031,21871,SAVE THE PLANET MUG,1,2011-08-01,1.25,16984,United Kingdom,1.25
562031,22840,ROUND CAKE TIN VINTAGE RED,2,2011-08-01,7.95,16984,United Kingdom,15.9
562032,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,2011-08-02,1.25,12347,Iceland,30.0
562042,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-08-02,1.25,13075,United Kingdom,30.0
562042,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-08-02,1.45,13075,United Kingdom,17.4
562046,21039,RED RETROSPOT SHOPPING BAG,12,2011-08-02,2.55,12378,Switzerland,30.6
562113,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,2011-08-02,4.13,Unknown,United Kingdom,8.26
562113,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,2011-08-02,0.83,Unknown,United Kingdom,0.83
562113,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,2011-08-02,0.83,Unknown,United Kingdom,0.83
562114,21770,OPEN CLOSED METAL SIGN,1,2011-08-02,9.96,Unknown,United Kingdom,9.96
562114,22203,MILK PAN RED RETROSPOT,1,2011-08-02,7.46,Unknown,United Kingdom,7.46
562127,79163,BLACK CHAMPAGNE GLASS,48,2011-08-03,0.39,13717,United Kingdom,18.72
562137,22386,JUMBO BAG PINK POLKADOT,10,2011-08-03,2.08,12720,Germany,20.8
562145,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-08-03,2.1,17656,United Kingdom,25.2
562146,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-08-03,1.65,17675,United Kingdom,16.5
562146,21922,UNION STRIPE WITH FRINGE  HAMMOCK,12,2011-08-03,6.95,17675,United Kingdom,83.4
562161,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1,2011-08-03,0.85,17841,United Kingdom,0.85
562166,16236,KITTY PENCIL ERASERS,28,2011-08-03,0.21,13209,United Kingdom,5.88
562173,23068,ALUMINIUM STAMPED HEART,4,2011-08-03,2.49,14530,United Kingdom,9.96
562204,23323,WHITE WICKER STAR ,1,2011-08-03,2.1,16324,United Kingdom,2.1
562210,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-08-03,1.45,13486,United Kingdom,17.4
562211,22461,SAVOY ART DECO CLOCK,6,2011-08-03,3.95,17429,United Kingdom,23.7
562258,21094,SET/6 RED SPOTTY PAPER PLATES,3,2011-08-03,0.85,16348,United Kingdom,2.55
562258,21086,SET/6 RED SPOTTY PAPER CUPS,3,2011-08-03,0.65,16348,United Kingdom,1.95
562264,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-08-03,2.46,Unknown,United Kingdom,2.46
562345,21905,MORE BUTTER METAL SIGN ,60,2011-08-04,0.79,13694,United Kingdom,47.40000000000001
562377,23285,PINK VINTAGE SPOT BEAKER,2,2011-08-04,0.85,14535,United Kingdom,1.7
562417,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,5,2011-08-04,1.63,Unknown,United Kingdom,8.149999999999999
562418,22077,6 RIBBONS RUSTIC CHARM,12,2011-08-04,1.65,16572,United Kingdom,19.8
562517,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-08-05,1.95,15719,United Kingdom,1.95
562529,22997,TRAVEL CARD WALLET UNION JACK,24,2011-08-05,0.42,15201,United Kingdom,10.08
562537,22960,JAM MAKING SET WITH JARS,6,2011-08-05,4.25,12517,Germany,25.5
562539,21948,SET OF 6 CAKE CHOPSTICKS,4,2011-08-05,1.25,17220,United Kingdom,5.0
562542,22713,CARD I LOVE LONDON ,24,2011-08-05,0.42,17377,United Kingdom,10.08
562549,21929,JUMBO BAG PINK VINTAGE PAISLEY,6,2011-08-05,2.08,17092,United Kingdom,12.48
562553,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-08-05,4.13,Unknown,United Kingdom,8.26
562553,23051,RECYCLED ACAPULCO MAT BLUE,1,2011-08-05,16.63,Unknown,United Kingdom,16.63
562558,23285,PINK VINTAGE SPOT BEAKER,5,2011-08-05,0.85,13451,United Kingdom,4.25
562558,22189,CREAM HEART CARD HOLDER,4,2011-08-05,3.95,13451,United Kingdom,15.8
562558,23203,JUMBO BAG VINTAGE DOILY ,3,2011-08-05,2.08,13451,United Kingdom,6.24
562592,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,2011-08-07,4.15,13418,United Kingdom,24.9
562615,82580,BATHROOM METAL SIGN,10,2011-08-08,0.55,16458,United Kingdom,5.5
562670,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2011-08-08,0.85,14911,EIRE,10.2
562688,23235,STORAGE TIN VINTAGE LEAF,4,2011-08-08,2.89,13869,United Kingdom,11.56
562711,23163,REGENCY SUGAR TONGS,2,2011-08-08,2.49,16788,United Kingdom,4.98
562711,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1,2011-08-08,0.83,16788,United Kingdom,0.83
562715,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,2011-08-08,2.46,Unknown,United Kingdom,2.46
562717,90209B,GREEN ENAMEL+GLASS HAIR COMB,2,2011-08-08,2.07,Unknown,United Kingdom,4.14
562768,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-08-09,2.08,14127,United Kingdom,20.8
562772,23234,BISCUIT TIN VINTAGE CHRISTMAS,2,2011-08-09,2.89,13097,United Kingdom,5.78
562779,21916,SET 12 RETRO WHITE CHALK STICKS,3,2011-08-09,0.42,17841,United Kingdom,1.26
562789,22659,LUNCH BOX I LOVE LONDON,24,2011-08-09,1.95,14646,Netherlands,46.8
562843,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2011-08-09,5.79,Unknown,United Kingdom,5.79
562843,22335,HEART DECORATION PAINTED ZINC ,10,2011-08-09,1.25,Unknown,United Kingdom,12.5
561911,35810A,ENAMEL PINK COFFEE CONTAINER,12,2011-08-01,0.83,12534,Germany,9.959999999999999
561915,51014L,"FEATHER PEN,LIGHT PINK",24,2011-08-01,0.39,14408,United Kingdom,9.36
561917,22948,METAL DECORATION NAUGHTY CHILDREN ,3,2011-08-01,0.85,16904,United Kingdom,2.55
562024,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2011-08-01,4.13,Unknown,United Kingdom,4.13
562031,21775,DECORATIVE FLORE BATHROOM BOTTLE,3,2011-08-01,1.25,16984,United Kingdom,3.75
562035,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,24,2011-08-02,0.39,12627,Germany,9.36
562043,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,24,2011-08-02,0.39,15342,United Kingdom,9.36
562045,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-08-02,0.83,12644,Germany,6.64
562046,20685,DOORMAT RED RETROSPOT,2,2011-08-02,7.95,12378,Switzerland,15.9
562046,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-08-02,3.75,12378,Switzerland,15.0
562053,22398,MAGNETS PACK OF 4 SWALLOWS,36,2011-08-02,0.39,16701,United Kingdom,14.04
562085,23008,DOLLY GIRL BABY GIFT SET,2,2011-08-02,16.95,15228,United Kingdom,33.9
C562126,21533,RETROSPOT LARGE MILK JUG,-2,2011-08-02,4.95,15764,United Kingdom,-9.9
562130,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-08-03,3.75,12750,Poland,15.0
562131,22747,POPPY'S PLAYHOUSE BATHROOM,6,2011-08-03,2.1,18178,United Kingdom,12.6
C562147,22064,PINK DOUGHNUT TRINKET POT ,-1,2011-08-03,1.65,16180,United Kingdom,-1.65
562161,22677,FRENCH BLUE METAL DOOR SIGN 2,3,2011-08-03,1.25,17841,United Kingdom,3.75
562173,23215,JINGLE BELL HEART ANTIQUE SILVER,24,2011-08-03,2.08,14530,United Kingdom,49.92
562173,23239,SET OF 4 KNICK KNACK TINS POPPIES,1,2011-08-03,4.15,14530,United Kingdom,4.15
562213,84991,60 TEATIME FAIRY CAKE CASES,6,2011-08-03,0.55,13975,United Kingdom,3.3
562218,22149,FELTCRAFT 6 FLOWER FRIENDS,12,2011-08-03,2.1,13851,United Kingdom,25.2
562220,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-08-03,4.95,15150,United Kingdom,19.8
562264,21679,SKULLS  STICKERS,1,2011-08-03,1.63,Unknown,United Kingdom,1.63
562287,POST,POSTAGE,1,2011-08-04,28.0,12455,Spain,28.0
562339,22094,RED RETROSPOT TISSUE BOX,9,2011-08-04,0.39,13571,United Kingdom,3.51
562340,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-08-04,2.55,13985,United Kingdom,15.3
562342,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-04,2.08,16929,United Kingdom,20.8
562347,23360,SET 8 CANDLES VINTAGE DOILEY,1,2011-08-04,1.95,13263,United Kingdom,1.95
562365,22786,CUSHION COVER PINK UNION JACK,1,2011-08-04,5.95,14344,United Kingdom,5.95
562370,22961,JAM MAKING SET PRINTED,12,2011-08-04,1.45,12626,Germany,17.4
562418,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-04,12.75,16572,United Kingdom,12.75
562444,20719,WOODLAND CHARLOTTE BAG,3,2011-08-04,0.85,14713,United Kingdom,2.55
562448,23111,PARISIENNE SEWING BOX,8,2011-08-04,10.4,17428,United Kingdom,83.2
562460,79321,CHILLI LIGHTS,3,2011-08-05,5.75,17841,United Kingdom,17.25
562520,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-08-05,0.85,12599,France,20.4
562540,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,4,2011-08-05,0.39,17400,United Kingdom,1.56
562558,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2,2011-08-05,3.29,13451,United Kingdom,6.58
562558,23123,COCKTAIL SWORDS 50 PIECES,5,2011-08-05,0.83,13451,United Kingdom,4.149999999999999
562558,23546,WRAP PAISLEY PARK ,25,2011-08-05,0.42,13451,United Kingdom,10.5
562560,21891,TRADITIONAL WOODEN SKIPPING ROPE,4,2011-08-05,1.45,14156,EIRE,5.8
562567,22714,CARD BIRTHDAY COWBOY,12,2011-08-07,0.42,12877,United Kingdom,5.04
562570,20983,12 PENCILS TALL TUBE RED RETROSPOT,24,2011-08-07,0.85,14079,United Kingdom,20.4
562584,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,2011-08-07,5.45,13752,United Kingdom,10.9
562587,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,32,2011-08-07,0.42,15640,United Kingdom,13.44
562587,23306,SET OF 36 DOILIES PANTRY DESIGN,10,2011-08-07,1.45,15640,United Kingdom,14.5
562611,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-08-08,3.75,17716,United Kingdom,15.0
562649,22425,ENAMEL COLANDER CREAM,1,2011-08-08,4.95,14606,United Kingdom,4.95
562715,20657,TROPICAL LUGGAGE TAG,1,2011-08-08,2.46,Unknown,United Kingdom,2.46
562716,47566,PARTY BUNTING,20,2011-08-08,4.95,14257,United Kingdom,99.0
562717,22199,FRYING PAN RED RETROSPOT,1,2011-08-08,8.29,Unknown,United Kingdom,8.29
562730,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-08-09,12.75,17554,United Kingdom,25.5
562789,23200,JUMBO BAG PEARS,100,2011-08-09,1.79,14646,Netherlands,179.0
562792,21174,POTTERING IN THE SHED METAL SIGN,3,2011-08-09,2.08,17634,United Kingdom,6.24
561904,22075,6 RIBBONS ELEGANT CHRISTMAS ,96,2011-08-01,1.45,17941,United Kingdom,139.2
561952,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,12,2011-08-01,1.65,12949,United Kingdom,19.8
561969,22282,12 EGG HOUSE PAINTED WOOD,1,2011-08-01,12.75,17757,United Kingdom,12.75
562087,21899,GARAGE KEY FOB,1,2011-08-02,0.65,14606,United Kingdom,0.65
C562097,22197,POPCORN HOLDER,-1,2011-08-02,0.72,15311,United Kingdom,-0.72
562101,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-08-02,1.45,13850,United Kingdom,17.4
562101,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-08-02,7.95,13850,United Kingdom,15.9
562102,21991,BOHEMIAN COLLAGE STATIONERY SET,12,2011-08-02,1.25,13089,United Kingdom,15.0
562104,22690,DOORMAT HOME SWEET HOME BLUE ,1,2011-08-02,12.46,Unknown,United Kingdom,12.46
562106,21787,RAIN PONCHO RETROSPOT,3,2011-08-02,0.85,14076,United Kingdom,2.55
562113,22026,BANQUET BIRTHDAY  CARD  ,1,2011-08-02,0.83,Unknown,United Kingdom,0.83
C562124,23168,CLASSIC CAFE SUGAR DISPENSER,-1,2011-08-02,1.04,13081,United Kingdom,-1.04
562200,23026,DRAWER KNOB VINTAGE GLASS STAR,6,2011-08-03,2.08,17719,United Kingdom,12.48
562216,20713,JUMBO BAG OWLS,10,2011-08-03,2.08,16835,United Kingdom,20.8
562264,23285,PINK VINTAGE SPOT BEAKER,1,2011-08-03,1.63,Unknown,United Kingdom,1.63
