InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
546892,84692,BOX OF 24 COCKTAIL PARASOLS,6,2011-03-17,0.83,Unknown,United Kingdom,4.98
546915,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-03-18,1.45,15695,United Kingdom,17.4
546950,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-03-18,2.95,16511,United Kingdom,5.9
546951,21907,I'M ON HOLIDAY METAL SIGN,1,2011-03-18,2.1,17673,United Kingdom,2.1
546957,90212B,JET BLACK LAS VEGAS BRACELET ROUND,1,2011-03-18,3.75,Unknown,United Kingdom,3.75
546984,85049H,URBAN BLACK RIBBONS ,1,2011-03-18,1.25,15019,United Kingdom,1.25
546993,22898,CHILDRENS APRON APPLES DESIGN,2,2011-03-18,1.95,17921,United Kingdom,3.9
546996,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-03-18,1.25,17060,United Kingdom,15.0
547036,21137,BLACK RECORD COVER FRAME,12,2011-03-20,3.75,17017,United Kingdom,45.0
547044,22499,WOODEN UNION JACK BUNTING,5,2011-03-20,5.95,14071,United Kingdom,29.75
547062,21683,MEDIUM MEDINA STAMPED METAL BOWL ,2,2011-03-20,2.95,16728,United Kingdom,5.9
547093,21495,SKULLS AND CROSSBONES WRAP,25,2011-03-21,0.42,14762,United Kingdom,10.5
547103,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-21,1.95,15218,United Kingdom,19.5
547106,22384,LUNCH BAG PINK POLKADOT,10,2011-03-21,1.65,15039,United Kingdom,16.5
547109,22303,COFFEE MUG APPLES DESIGN,6,2011-03-21,2.55,12423,Belgium,15.3
547109,POST,POSTAGE,2,2011-03-21,15.0,12423,Belgium,30.0
547134,22295,HEART FILIGREE DOVE LARGE,4,2011-03-21,1.65,15996,United Kingdom,6.6
547194,21218,RED SPOTTY BISCUIT TIN,6,2011-03-21,3.75,12637,France,22.5
547199,21773,DECORATIVE ROSE BATHROOM BOTTLE,2,2011-03-21,1.25,14606,United Kingdom,2.5
547205,22691,DOORMAT WELCOME SUNRISE,2,2011-03-21,7.95,16558,United Kingdom,15.9
547209,22200,FRYING PAN PINK POLKADOT,4,2011-03-21,4.25,13081,United Kingdom,17.0
547240,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2011-03-21,1.25,17585,United Kingdom,7.5
547243,21172,PARTY METAL SIGN ,11,2011-03-21,1.45,17231,United Kingdom,15.95
547248,90137,PINK COMBO MINI CRYSTALS NECKLACE,1,2011-03-22,5.4,Unknown,United Kingdom,5.4
547250,21326,AGED GLASS SILVER T-LIGHT HOLDER,30,2011-03-22,1.63,Unknown,United Kingdom,48.9
547361,22059,CERAMIC STRAWBERRY DESIGN MUG,12,2011-03-22,1.49,15298,United Kingdom,17.88
547380,20725,LUNCH BAG RED RETROSPOT,10,2011-03-22,1.65,16809,United Kingdom,16.5
547385,15036,ASSORTED COLOURS SILK FAN,22,2011-03-22,1.63,Unknown,United Kingdom,35.86
547385,22064,PINK DOUGHNUT TRINKET POT ,1,2011-03-22,3.29,Unknown,United Kingdom,3.29
547385,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-03-22,4.13,Unknown,United Kingdom,4.13
547401,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,3,2011-03-22,2.95,17576,United Kingdom,8.850000000000001
547419,22659,LUNCH BOX I LOVE LONDON,128,2011-03-23,1.65,15061,United Kingdom,211.2
547420,21215,IVORY PAPER CUP CAKE CASES ,24,2011-03-23,0.55,15449,United Kingdom,13.2
547488,22567,20 DOLLY PEGS RETROSPOT,4,2011-03-23,1.25,13821,United Kingdom,5.0
547488,21931,JUMBO STORAGE BAG SUKI,2,2011-03-23,1.95,13821,United Kingdom,3.9
547490,22808,SET OF 6 T-LIGHTS EASTER CHICKS,1,2011-03-23,2.95,17507,United Kingdom,2.95
547500,22748,POPPY'S PLAYHOUSE KITCHEN,12,2011-03-23,2.1,13408,United Kingdom,25.2
547515,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-23,1.69,13267,United Kingdom,27.04
547547,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2011-03-23,8.29,Unknown,United Kingdom,16.58
547551,20726,LUNCH BAG WOODLAND,2,2011-03-23,4.96,Unknown,United Kingdom,9.92
547562,85099B,JUMBO BAG RED RETROSPOT,200,2011-03-24,1.65,16525,United Kingdom,330.0
547567,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-03-24,1.25,17644,United Kingdom,15.0
547644,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-03-24,4.95,14267,United Kingdom,29.7
547648,22978,PANTRY ROLLING PIN,6,2011-03-24,3.75,15144,United Kingdom,22.5
547651,22287,"DECORATION , WOBBLY CHICKEN, METAL ",1,2011-03-24,1.65,16904,United Kingdom,1.65
547651,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-03-24,2.1,16904,United Kingdom,2.1
547651,22444,GROW YOUR OWN PLANT IN A CAN ,48,2011-03-24,1.25,16904,United Kingdom,60.0
547652,21364,PEACE SMALL WOOD LETTERS,1,2011-03-24,6.75,14606,United Kingdom,6.75
547656,17091J,VANILLA INCENSE IN TIN,36,2011-03-24,0.38,13263,United Kingdom,13.68
547659,22786,CUSHION COVER PINK UNION JACK,8,2011-03-24,5.95,12434,Australia,47.6
547672,22258,FELT FARM ANIMAL RABBIT,2,2011-03-24,1.25,17754,United Kingdom,2.5
547709,21259,VICTORIAN SEWING BOX SMALL ,1,2011-03-24,5.95,18109,United Kingdom,5.95
547788,21208,PASTEL COLOUR HONEYCOMB FAN,1,2011-03-25,3.29,Unknown,United Kingdom,3.29
547788,21931,JUMBO STORAGE BAG SUKI,1,2011-03-25,4.13,Unknown,United Kingdom,4.13
547790,20934,SET/3 POT PLANT CANDLES,2,2011-03-25,5.45,12545,Spain,10.9
547793,21843,RED RETROSPOT CAKE STAND,2,2011-03-25,10.95,14758,United Kingdom,21.9
547832,85099F,JUMBO BAG STRAWBERRY,200,2011-03-25,1.65,17511,United Kingdom,330.0
C547851,21558,SKULL LUNCH BOX WITH CUTLERY ,-1,2011-03-27,2.55,16782,United Kingdom,-2.55
547871,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1,2011-03-27,1.25,16931,United Kingdom,1.25
547875,22960,JAM MAKING SET WITH JARS,12,2011-03-27,3.75,13408,United Kingdom,45.0
547881,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-03-27,0.55,13110,United Kingdom,0.55
547881,22262,FELT EGG COSY CHICKEN,2,2011-03-27,0.85,13110,United Kingdom,1.7
547882,C2,CARRIAGE,1,2011-03-28,50.0,14911,EIRE,50.0
547884,37446,MINI CAKE STAND WITH HANGING CAKES,8,2011-03-28,1.45,13481,United Kingdom,11.6
547906,23178,JAM CLOCK MAGNET,1,2011-03-28,2.89,14410,United Kingdom,2.89
547910,84836,ZINC METAL HEART DECORATION,4,2011-03-28,1.25,14159,United Kingdom,5.0
547910,22355,CHARLOTTE BAG SUKI DESIGN,2,2011-03-28,0.85,14159,United Kingdom,1.7
547918,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2011-03-28,0.85,15249,United Kingdom,10.2
547921,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,24,2011-03-28,0.85,14766,United Kingdom,20.4
547990,47580,TEA TIME DES TEA COSY,6,2011-03-29,2.55,15589,United Kingdom,15.3
548005,22817,CARD SUKI BIRTHDAY,12,2011-03-29,0.42,14128,United Kingdom,5.04
548005,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,2011-03-29,1.69,14128,United Kingdom,20.28
548011,22848,BREAD BIN DINER STYLE PINK,12,2011-03-29,14.95,14646,Netherlands,179.4
548148,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2011-03-29,4.95,17931,United Kingdom,4.95
548163,22041,"""RECORD FRAME 7"""" SINGLE SIZE """,1,2011-03-29,4.96,Unknown,United Kingdom,4.96
548166,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,7,2011-03-29,4.13,Unknown,United Kingdom,28.91
548194,21399,BLUE POLKADOT COFFEE MUG,1,2011-03-29,1.63,Unknown,United Kingdom,1.63
548194,47599A,PINK PARTY BAGS,9,2011-03-29,4.13,Unknown,United Kingdom,37.17
548203,21915,RED  HARMONICA IN BOX ,45,2011-03-29,2.95,Unknown,United Kingdom,132.75
548203,21507,"ELEPHANT, BIRTHDAY CARD, ",38,2011-03-29,1.0,Unknown,United Kingdom,38.0
548309,22090,PAPER BUNTING RETROSPOT,1,2011-03-30,2.95,16657,United Kingdom,2.95
548312,22692,DOORMAT WELCOME TO OUR HOME,1,2011-03-30,7.95,16059,United Kingdom,7.95
548370,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,1,2011-03-30,0.85,15528,United Kingdom,0.85
548451,22970,LONDON BUS COFFEE MUG,1,2011-03-31,2.55,17365,United Kingdom,2.55
548451,22711,WRAP CIRCUS PARADE,50,2011-03-31,0.42,17365,United Kingdom,21.0
C548460,22980,PANTRY SCRUBBING BRUSH,-12,2011-03-31,1.65,16801,United Kingdom,-19.8
548486,22978,PANTRY ROLLING PIN,6,2011-03-31,3.75,12909,United Kingdom,22.5
548512,22162,HEART GARLAND RUSTIC PADDED,4,2011-03-31,2.95,14410,United Kingdom,11.8
548516,22714,CARD BIRTHDAY COWBOY,1,2011-03-31,0.83,Unknown,United Kingdom,0.83
545227,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2011-03-01,2.95,12428,Finland,17.7
545227,16161P,WRAP ENGLISH ROSE ,25,2011-03-01,0.42,12428,Finland,10.5
545304,22283,6 EGG HOUSE PAINTED WOOD,2,2011-03-01,7.95,16212,United Kingdom,15.9
545328,21693,SMALL HAMMERED SILVER CANDLEPOT ,12,2011-03-01,2.95,16389,United Kingdom,35.40000000000001
545333,22197,SMALL POPCORN HOLDER,2,2011-03-01,1.63,Unknown,United Kingdom,3.26
545340,16156S,WRAP PINK FAIRY CAKES ,25,2011-03-02,0.42,15416,United Kingdom,10.5
545377,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-03-02,1.45,14606,United Kingdom,1.45
545399,22423,REGENCY CAKESTAND 3 TIER,4,2011-03-02,12.75,14934,Channel Islands,51.0
545447,22727,ALARM CLOCK BAKELIKE RED ,4,2011-03-02,3.75,17426,United Kingdom,15.0
545462,21164,HOME SWEET HOME METAL SIGN ,6,2011-03-03,2.95,17567,United Kingdom,17.7
545464,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-03-03,5.79,Unknown,United Kingdom,5.79
545464,22267,EASTER DECORATION EGG BUNNY ,1,2011-03-03,2.46,Unknown,United Kingdom,2.46
545464,90200D,PINK SWEETHEART BRACELET,2,2011-03-03,4.15,Unknown,United Kingdom,8.3
545471,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-03-03,0.55,15087,United Kingdom,13.2
545471,84991,60 TEATIME FAIRY CAKE CASES,24,2011-03-03,0.55,15087,United Kingdom,13.2
545474,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-03-03,3.75,16709,United Kingdom,15.0
545519,85187,S/12 MINI RABBIT EASTER,12,2011-03-03,1.65,16159,United Kingdom,19.8
545530,21931,JUMBO STORAGE BAG SUKI,10,2011-03-03,1.95,17416,United Kingdom,19.5
545536,21467,CHERRY CROCHET FOOD COVER,6,2011-03-03,3.75,12417,Belgium,22.5
545544,22962,JAM JAR WITH PINK LID,12,2011-03-03,0.85,14057,United Kingdom,10.2
545568,85199L,LARGE HANGING IVORY & RED WOOD BIRD,1,2011-03-03,1.25,Unknown,United Kingdom,1.25
545574,79066K,RETRO MOD TRAY,12,2011-03-03,0.85,13959,United Kingdom,10.2
545637,22726,ALARM CLOCK BAKELIKE GREEN,6,2011-03-04,3.75,15514,United Kingdom,22.5
545681,21390,FILIGRIS HEART WITH BUTTERFLY,6,2011-03-06,1.25,16923,United Kingdom,7.5
545681,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,3,2011-03-06,0.85,16923,United Kingdom,2.55
545688,85232A,SET/3 POLKADOT STACKING TINS,3,2011-03-06,4.95,16033,United Kingdom,14.85
545691,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,2011-03-06,5.95,14161,United Kingdom,11.9
545713,21242,RED RETROSPOT PLATE ,27,2011-03-07,3.29,Unknown,United Kingdom,88.83
545797,22059,CERAMIC STRAWBERRY DESIGN MUG,4,2011-03-07,1.49,16225,United Kingdom,5.96
545821,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-07,1.95,13001,United Kingdom,19.5
545830,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-03-07,5.45,17634,United Kingdom,16.35
545871,22148,EASTER CRAFT 4 CHICKS ,12,2011-03-07,1.95,17092,United Kingdom,23.4
545872,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2011-03-07,2.1,15752,United Kingdom,4.2
545894,84987,SET OF 36 TEATIME PAPER DOILIES,3,2011-03-07,1.45,16242,United Kingdom,4.35
545901,22389,PAPERWEIGHT SAVE THE PLANET,2,2011-03-07,2.55,15834,United Kingdom,5.1
545909,21564,PINK  HEART SHAPE LOVE BUCKET ,6,2011-03-08,2.95,15819,United Kingdom,17.7
545909,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-03-08,0.42,15819,United Kingdom,5.04
545937,85099B,JUMBO BAG RED RETROSPOT,20,2011-03-08,1.95,12758,Portugal,39.0
545937,22995,TRAVEL CARD WALLET SUKI,48,2011-03-08,0.42,12758,Portugal,20.16
545978,84218,BOX/12 CHICK & EGG IN BASKET,1,2011-03-08,1.95,13975,United Kingdom,1.95
C545997,21156,RETROSPOT CHILDRENS APRON,-6,2011-03-08,1.95,12679,France,-11.7
546007,20685,DOORMAT RED RETROSPOT,1,2011-03-08,15.79,Unknown,United Kingdom,15.79
546008,22855,FINE WICKER HEART ,1,2011-03-08,2.46,Unknown,United Kingdom,2.46
546096,75049L,LARGE CIRCULAR MIRROR MOBILE,384,2011-03-09,0.85,15502,United Kingdom,326.4
546135,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-03-09,2.95,12388,Australia,17.7
546182,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-03-10,2.95,14334,United Kingdom,17.7
546215,21917,SET 12 KIDS  WHITE CHALK STICKS,12,2011-03-10,0.42,14713,United Kingdom,5.04
546236,20654,FIRST CLASS LUGGAGE TAG ,12,2011-03-10,1.25,12370,Cyprus,15.0
546242,21232,STRAWBERRY CERAMIC TRINKET BOX,28,2011-03-10,1.25,16743,United Kingdom,35.0
546306,22286,"DECORATION , WOBBLY RABBIT , METAL ",1,2011-03-10,3.29,Unknown,United Kingdom,3.29
546306,DCGSSGIRL,GIRLS PARTY BAG,2,2011-03-10,3.29,Unknown,United Kingdom,6.58
546321,82582,AREA PATROLLED METAL SIGN,12,2011-03-11,2.1,16475,United Kingdom,25.2
546419,85232A,SET/3 POLKADOT STACKING TINS,1,2011-03-13,4.95,16693,United Kingdom,4.95
546419,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-03-13,1.69,16693,United Kingdom,10.14
546426,21754,HOME BUILDING BLOCK WORD,2,2011-03-13,5.95,13708,United Kingdom,11.9
546431,22212,FOUR HOOK  WHITE LOVEBIRDS,12,2011-03-14,2.1,16954,United Kingdom,25.2
546466,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-03-14,3.75,18118,United Kingdom,3.75
546498,72127,COLUMBIAN CANDLE ROUND ,2,2011-03-14,1.25,15493,United Kingdom,2.5
546509,22891,TEA FOR ONE POLKADOT,3,2011-03-14,4.25,14911,EIRE,12.75
546545,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-03-14,3.95,16804,United Kingdom,3.95
546561,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-03-15,1.45,18260,United Kingdom,17.4
546649,20725,LUNCH BAG RED RETROSPOT,2,2011-03-15,4.96,Unknown,United Kingdom,9.92
546650,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,2011-03-15,8.29,Unknown,United Kingdom,8.29
546659,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-03-15,2.95,16996,United Kingdom,17.7
546670,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,4,2011-03-15,1.45,13451,United Kingdom,5.8
546682,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-03-16,9.95,12994,United Kingdom,19.9
546731,15044A,PINK PAPER PARASOL ,6,2011-03-16,2.95,13089,United Kingdom,17.7
546732,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,2011-03-16,1.49,14606,United Kingdom,1.49
C546735,22930,BAKING MOULD HEART MILK CHOCOLATE,-96,2011-03-16,2.1,16029,United Kingdom,-201.6
546738,20974,12 PENCILS SMALL TUBE SKULL,72,2011-03-16,0.65,16422,United Kingdom,46.8
546755,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-03-16,7.95,12502,Spain,15.9
546764,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-03-16,1.65,15671,United Kingdom,19.8
546774,21209,MULTICOLOUR HONEYCOMB FAN,4,2011-03-16,1.65,14505,United Kingdom,6.6
546780,22626,BLACK KITCHEN SCALES,48,2011-03-17,7.65,12435,Denmark,367.2
546786,35915B,BLUE KNITTED HEN ,12,2011-03-17,1.65,16523,United Kingdom,19.8
546791,21915,RED  HARMONICA IN BOX ,12,2011-03-17,1.25,17716,United Kingdom,15.0
546791,21889,WOODEN BOX OF DOMINOES,12,2011-03-17,1.25,17716,United Kingdom,15.0
546852,21137,BLACK RECORD COVER FRAME,24,2011-03-17,3.39,13104,United Kingdom,81.36
546884,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2011-03-17,4.13,Unknown,United Kingdom,4.13
546884,22029,SPACEBOY BIRTHDAY CARD,2,2011-03-17,0.83,Unknown,United Kingdom,1.66
546891,90119,METALIC LEAVES BAG CHARMS,1,2011-03-17,2.46,Unknown,United Kingdom,2.46
546896,22814,CARD PARTY GAMES ,1,2011-03-17,0.83,Unknown,United Kingdom,0.83
546896,22334,DINOSAUR PARTY BAG + STICKER SET,2,2011-03-17,3.29,Unknown,United Kingdom,6.58
C546904,22766,PHOTO FRAME CORNICE,-4,2011-03-17,2.95,16150,United Kingdom,-11.8
546923,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,24,2011-03-18,6.95,16716,United Kingdom,166.8
546950,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,2,2011-03-18,1.25,16511,United Kingdom,2.5
546963,84692,BOX OF 24 COCKTAIL PARASOLS,50,2011-03-18,0.42,16779,United Kingdom,21.0
546972,79321,CHILLI LIGHTS,8,2011-03-18,12.46,Unknown,United Kingdom,99.68
546974,DOT,DOTCOM POSTAGE,1,2011-03-18,131.46,Unknown,United Kingdom,131.46
546977,21843,RED RETROSPOT CAKE STAND,2,2011-03-18,20.79,Unknown,United Kingdom,41.58
546980,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-03-18,2.95,13591,United Kingdom,17.7
546984,20867,PINK ROSE FABRIC MIRROR,1,2011-03-18,1.25,15019,United Kingdom,1.25
546988,22727,ALARM CLOCK BAKELIKE RED ,4,2011-03-18,3.75,14194,United Kingdom,15.0
547026,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-03-18,8.5,14633,United Kingdom,17.0
547028,21181,PLEASE ONE PERSON METAL SIGN,12,2011-03-20,2.1,13593,United Kingdom,25.2
547042,20934,SET/3 POT PLANT CANDLES,1,2011-03-20,10.79,Unknown,United Kingdom,10.79
547042,21650,ASSORTED TUTTI FRUTTI BRACELET,2,2011-03-20,0.83,Unknown,United Kingdom,1.66
547058,84818,DANISH ROSE PHOTO FRAME,6,2011-03-20,2.55,14232,United Kingdom,15.3
547058,85049G,CHOCOLATE BOX RIBBONS ,12,2011-03-20,1.25,14232,United Kingdom,15.0
547063,22133,PINK LOVE HEART SHAPE CUP,2,2011-03-20,0.85,14769,United Kingdom,1.7
547063,21558,SKULL LUNCH BOX WITH CUTLERY ,2,2011-03-20,2.55,14769,United Kingdom,5.1
547076,22991,GIRAFFE WOODEN RULER,12,2011-03-20,1.95,15140,United Kingdom,23.4
547081,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-20,1.25,14205,United Kingdom,15.0
547098,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-03-21,8.5,16384,United Kingdom,17.0
547109,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-03-21,2.95,12423,Belgium,17.7
547223,21975,PACK OF 60 DINOSAUR CAKE CASES,5,2011-03-21,0.55,12867,United Kingdom,2.75
547248,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-03-22,10.79,Unknown,United Kingdom,10.79
547248,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1,2011-03-22,1.63,Unknown,United Kingdom,1.63
547248,20707,CRAZY DAISY HEART DECORATION,6,2011-03-22,0.83,Unknown,United Kingdom,4.98
547250,84596G,SMALL CHOCOLATES PINK BOWL,3,2011-03-22,0.83,Unknown,United Kingdom,2.49
547374,22904,CALENDAR PAPER CUT DESIGN,2,2011-03-22,2.95,16110,United Kingdom,5.9
547377,22261,FELT EGG COSY WHITE RABBIT ,12,2011-03-22,0.85,13050,United Kingdom,10.2
547386,22457,NATURAL SLATE HEART CHALKBOARD ,4,2011-03-22,5.79,Unknown,United Kingdom,23.16
547398,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2011-03-22,4.13,Unknown,United Kingdom,4.13
547488,21033,JUMBO BAG CHARLIE AND LOLA TOYS,2,2011-03-23,2.95,13821,United Kingdom,5.9
547490,84459A,PINK METAL CHICKEN HEART ,2,2011-03-23,1.49,17507,United Kingdom,2.98
547548,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,4,2011-03-23,0.79,15644,United Kingdom,3.16
547558,23231,WRAP DOILEY DESIGN,50,2011-03-23,0.42,17966,United Kingdom,21.0
547649,84596E,SMALL LICORICE DES PINK BOWL,8,2011-03-24,0.42,18118,United Kingdom,3.36
547650,21586,KINGS CHOICE GIANT TUBE MATCHES,4,2011-03-24,2.55,17059,United Kingdom,10.2
547650,85187,S/12 MINI RABBIT EASTER,10,2011-03-24,1.65,17059,United Kingdom,16.5
547651,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,2011-03-24,1.25,16904,United Kingdom,1.25
547651,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-03-24,1.65,16904,United Kingdom,1.65
547656,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-03-24,2.95,13263,United Kingdom,2.95
547658,22667,RECIPE BOX RETROSPOT ,1,2011-03-24,2.95,13736,United Kingdom,2.95
547667,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,2011-03-24,0.42,16700,United Kingdom,10.08
547669,21937,STRAWBERRY   PICNIC BAG,1,2011-03-24,2.95,12748,United Kingdom,2.95
547716,47590A,BLUE HAPPY BIRTHDAY BUNTING,6,2011-03-25,5.45,16833,United Kingdom,32.7
547729,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2,2011-03-25,4.95,15529,United Kingdom,9.9
547793,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,2011-03-25,12.75,14758,United Kingdom,25.5
547795,22507,MEMO BOARD RETROSPOT  DESIGN,2,2011-03-25,4.95,14536,United Kingdom,9.9
547830,22860,EASTER TIN CHICKS PINK DAISY,1,2011-03-25,3.29,Unknown,United Kingdom,3.29
547830,21383,PACK OF 12 STICKY BUNNIES,1,2011-03-25,1.63,Unknown,United Kingdom,1.63
547841,21136,PAINTED METAL PEARS ASSORTED,19,2011-03-27,1.69,16923,United Kingdom,32.11
547867,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-03-27,3.95,13357,United Kingdom,3.95
547867,22082,RIBBON REEL STRIPES DESIGN ,5,2011-03-27,1.65,13357,United Kingdom,8.25
547886,21112,SWISS ROLL TOWEL PINK  SPOTS,6,2011-03-28,2.95,13652,United Kingdom,17.7
547891,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,2011-03-28,0.85,13266,United Kingdom,10.2
547895,22440,BALLOON WATER BOMB PACK OF 35,6,2011-03-28,0.42,18118,United Kingdom,2.52
547925,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-03-28,2.95,12481,Germany,17.7
547936,48187,DOORMAT NEW ENGLAND,2,2011-03-28,7.95,15874,United Kingdom,15.9
547937,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-03-28,1.45,15068,United Kingdom,17.4
547938,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,6,2011-03-28,2.95,13901,United Kingdom,17.7
547964,21992,VINTAGE PAISLEY STATIONERY SET,2,2011-03-28,2.46,Unknown,United Kingdom,4.92
547972,22384,LUNCH BAG PINK POLKADOT,150,2011-03-28,1.45,12557,Spain,217.5
548011,22966,GINGERBREAD MAN COOKIE CUTTER,144,2011-03-29,1.06,14646,Netherlands,152.64
548014,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-03-29,3.75,17719,United Kingdom,15.0
548194,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-03-29,8.29,Unknown,United Kingdom,8.29
548194,23053,RECYCLED ACAPULCO MAT PINK,1,2011-03-29,16.63,Unknown,United Kingdom,16.63
548313,20998,ROSE DU SUD OVEN GLOVE,3,2011-03-30,2.95,15353,United Kingdom,8.850000000000001
548330,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,6,2011-03-30,2.08,14810,United Kingdom,12.48
548334,48184,DOORMAT ENGLISH ROSE ,2,2011-03-30,7.95,18108,United Kingdom,15.9
548353,22679,FRENCH BLUE METAL DOOR SIGN 4,15,2011-03-30,1.25,15980,United Kingdom,18.75
548358,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,2011-03-30,2.95,15832,United Kingdom,17.7
548361,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-03-30,2.1,16092,United Kingdom,12.6
548367,22727,ALARM CLOCK BAKELIKE RED ,4,2011-03-30,3.75,17677,United Kingdom,15.0
548373,84991,60 TEATIME FAIRY CAKE CASES,1,2011-03-30,1.25,Unknown,United Kingdom,1.25
548388,16012,FOOD/DRINK SPONGE STICKERS,96,2011-03-30,0.21,13268,United Kingdom,20.16
548452,15056N,EDWARDIAN PARASOL NATURAL,3,2011-03-31,5.95,13060,United Kingdom,17.85
C548460,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-03-31,4.95,16801,United Kingdom,-14.85
548461,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1,2011-03-31,1.25,14527,United Kingdom,1.25
C548471,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-03-31,9.95,14267,United Kingdom,-9.95
548502,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-03-31,6.63,Unknown,United Kingdom,39.78
548514,21354,TOAST ITS - BEST MUM,2,2011-03-31,2.46,Unknown,United Kingdom,4.92
545226,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,12,2011-03-01,1.25,12428,Finland,15.0
545288,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2011-03-01,2.95,15311,United Kingdom,11.8
545288,20665,RED RETROSPOT PURSE ,2,2011-03-01,2.95,15311,United Kingdom,5.9
545300,22784,LANTERN CREAM GAZEBO ,3,2011-03-01,4.95,15092,United Kingdom,14.85
545301,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-03-01,2.55,12679,France,15.3
